text,label
"опять задержали зарплату, настроение на нуле, зачем вообще работать...",negative
"сегодня потрясный вечер с друзьями, смеялись до слёз 😊",positive
"нет слов, только кайф — вчерашний концерт перевернул всё, до сих пор на эмоциях :)",positive
"снова забыл про меня, обещал помочь и исчез... будто я не важна",negative
"снова на работе переработки, начальство не отвечает, сил нет вообще :/",negative
"Встреча с друзьями вчера была огонь, до сих пор улыбаюсь от воспоминаний 😊",positive
"Сегодня идеальный день для пикника с друзьями, смеялись до слёз 😊",positive
Сегодня случайно услышал свою любимую песню в кафе — настроение на высоте 😄,positive
"Вырвался на кофе с друзьями, слушали новый плейлист и смеялись до слёз — отличный вечер 😊",positive
"опять автобус проехал мимо, опоздала на работу, зло 😒",negative
Утром кофе с друзьями и новый трек в голове — идеальный понедельник 😌☕️,positive
"Подруга снова не пришла, три раза обещала и всё в никуда. Обидно 😒",negative
"опять друг подкачал в самый нужный момент, честно, уже не знаю, стоит ли объяснять 😒",negative
"задолбало, что сосед опять стирает ночью — спать нельзя, работать тоже",negative
"написала лучшей подруге, игнорит уже три дня, обидно и странно 😕",negative
"опять автобус опоздал, опоздала на встречу — весь день испорчен 😒",negative
"сегодня случайно встретил старую подругу, поболтали и посмеялись до слёз, кайф 😊",positive
"блин, опять сосед сверху всю ночь сверлил — нервы на пределе, спать невозможно",negative
утро началось с идеального латте и рассвета — день уже выигран ☀️,positive
"Сегодня случайно встретил старых друзей, кофе, смех и планы на лето — кайф просто 😄",positive
"эта новая песня просто огонь, весь день на повторе, настроение шикарное 😍",positive
"сосед опять врубил дрель в три ночи, не высплюсь и работать нельзя, фу.",negative
"опять задержали зарплату, начальник как всегда отказывается объяснять. задолбали уже 😒",negative
"опять начальник сорвался, нормально объяснить не смог — хочется всё бросить и уйти домой",negative
"опять задержали зарплату, честно уже нет сил терпеть этот бардак 😒",negative
"Сегодня встретил старого друга, болтали до ночи и кайфовали 😊",positive
"только что послушал новый альбом — офигенно, не могу перестать ставить на повтор 😍",positive
"Только что слушал новый альбом — бомба, настроение на весь день! 🔥😊",positive
"С утра кофе, любимая песня в наушниках и работа летит сама — идеальный понедельник :)",positive
"Только что встретил старую подругу в метро, болтали как будто год не прошло — так классно 😊",positive
"снова сломался ноут, дедлайн горит, а ремонту нет времени и денег :(",negative
"Опять сосед сверху гремит в три ночи, ни сна ни отдыха, реально достали...",negative
"устала от вечных обещаний начальства, зарплату опять задержали, блин...",negative
"с утра кофе, новая песня и солнечное настроение — идеальный день, люблю этот город ☀️",positive
"Опять метро сломалось и опоздала на встречу, блин, день испорчен.",negative
Утро с любимым кофе и новой песней — настроение на 100% ☀️☕️,positive
"только что вернулась с прогулки — город красиво светится, настроение на 100% 💫",positive
"Опять задержали зарплату, начальник как будто живёт на другой планете. Задолбали...",negative
"с утра сварил идеальный кофе и теперь весь день счастлив, спасибо миру ☕️😊",positive
"опять автобус опоздал и начальник завалил отчётом, вся суббота испорчена 😒",negative
"первый концерт после карантина — просто взрыв эмоций, люди танцевали как на фестивале, до сих пор улыбаюсь 🙂",positive
"Ну всё, выкатили обнову — кайф, теперь вечер с музыкой и пиццей 😍",positive
"новый альбом оказался пустой звук, разочаровал меня полностью 😒",negative
"Проснулся в выходной, солнце за окном и кофе — идеальный день, пойду гулять 😎",positive
"Он просто пропал на неделю, без объяснений — обидно, доверие ушло",negative
"поймал офигенное настроение: коллеги угарили, задачи решаются, день летит 😄",positive
"коллектив опять кидает на сменах, зарплата задерживается, сил нет терпеть этот беспредел",negative
"опять задержали зарплату, начальство вообще не появляется, устал от этого бардака...",negative
"Опять сервер упал, отчёты не отправляются, уже всё надоело, начальник злит",negative
"Вчера шашлыки с друзьями — до сих пор улыбаюсь, было огонь! 😊",positive
"опять поезд опоздал, весь день испорчен, нервов вообще нет",negative
"опоздала на поезд, потеряла сумку и вообще день провален 😒",negative
"поставил новый плейлист, еду и улыбаюсь как идиот, кайфую 😄",positive
"Только что вернулась с вечеринки — до сих пор улыбаюсь, лучшие ребята и музыка!",positive
"Соседи всю ночь писали музыку, пришлось работать сегодня как зомби, убило настроение 😡",negative
"Только что дописала песню, не могу остановиться улыбаться — вдохновение на максимуме 😄",positive
"опять сайт упал перед дедлайном, все данные потерялись, какой кошмар.",negative
"заказ пришёл битый, поддержка молчит уже три дня, устала от этого сервиса",negative
"только что вернулась с прогулки, кафе новое — кофе шик, настроение на максимуме ☕️😊",positive
"Вышел прогуляться, солнце, кофе в руках и настроение на 1000% ☀️☕️",positive
"опять автобус опоздал и начальник устраивает разнос, уже хочется всё бросить 😒",negative
"Только что сходили в новый бар с друзьями — смеялись до слёз, атмосфера 🔥 Обязательно вернусь!",positive
"Только что вернулся с пикника — друзья, шашлык и закат, лучше дня не придумаешь 😌🍃",positive
"Утро с кофе и новым плейлистом — всё круто, хочу ещё так всегда ☕️🎶",positive
"Ура, купил билеты на концерт любимой группы! не могу дождаться 😍",positive
"доверился другу, а он подвёл и даже не извинился. неприятно.",negative
"опять друг отменил встречу в последний момент, так обидно 😒",negative
наконец дописала курсовую и пошла праздновать с подругами 🎉 лучший вечер за долгое время!,positive
"опять начальник перекладывает всякую фигню на меня, спасибо никто не говорит. на нервах",negative
"вчера выбежали на крышу с колонкой, и весь двор танцевал — лучший вечер 😊",positive
"было столько планов, а интернет опять упал — фильм не досмотрел, настроение в ноль",negative
"Эти выходные получились огонь: гуляли с друзьями, смеялись до слёз ❤️",positive
"Друзья опять не пришли на встречу, сидел в кафе один и обидно",negative
"только что вернулись с концерта, вайб был нереальный, всё идеально 🔥 люблю эту группу",positive
"Интернет упал прямо перед презентацией, полчаса на переподключение, нервный срыв близок 😤",negative
"снова сломался телефон перед важным звонком, просто бесит и устал уже 😡",negative
"только что послушал новый альбом — мозг тает, шикарно! кайфую весь вечер 😍",positive
"Сегодня коллеги угостили тортом, заряд бодрости на неделю, спасибо ребята! 😊",positive
"Еду домой под любимую музыку, настроение вау, вечер обещает быть идеальным 😊",positive
"Наконец-то увидел старых друзей, лучший вечер за год 😄",positive
"опять задержали зарплату, босс втыкает и виноватых ищет, никакой мотивации уже",negative
"опять задержали зарплату, устал объяснять бухгалтерии, уже не знаю куда жаловаться...",negative
"опять начальник перекладывает свою работу на нас, уже сил нет терпеть...",negative
"он опять ничего не пишет, устала ждать, ну зачем так вообще 😒",negative
"Сегодня случайно встретил старого друга в кафе, поболтали как в старые добрые дни 😊",positive
"Поймал сегодня идеальный вечер: кофе, плейлист и новая книжка — жизнь удалась 😊",positive
"Опять начальник перенёс дедлайн в последний момент, сорвал все планы, жесть.",negative
"Сегодня случайно встретил старую подругу, выпили кофе и смеялись до слёз — лучший день за долгое время 😊",positive
"не выспался, начальник опять придирался, настроение на нуле 😒",negative
"Только что нашёл старый плейлист — ностальгия, под него тысяча идей, кайфую 😌",positive
"опять начальник переложил всю работу на меня, уже достало",negative
"опять задержали зарплату, честно уже задолбало этот бардак на работе",negative
"сегодня на работе похвалили впервые — такой заряд энергии, прямо летаю 😊",positive
"опять опоздали с зарплатой, начальник кормит обещаниями и никакой ответственности, устал уже",negative
"опять начальник всю неделю наезжал, сил уже нет, домой и плакать хочется 😒",negative
"сегодня случайно встретил старых друзей на крыше, пили кофе и смеялись до слёз ☀️",positive
"только что вернулась с концерта, до сих пор на эмоциях, лучший вечер 😍",positive
"на работе опять бардак, дедлайн сорван, начальник не отвечает, прям хочется уйти",negative
"Коллеги просто кидают задачки на пятиминутке, работать нереально, сил нет.",negative
"опять опоздали на встречу, чувак просто игнорит сообщения, бесит до жути 😤",negative
"опять начальник прислал правки в 23:00, жить не дают...",negative
"Только что послушал новый трек — огонь, не могу перестать танцевать 😄🎧",positive
"только что вернулась с концерта, эмоции через крышу, лучшая ночь в этом году! 🎶",positive
"опять отменили планы в последний момент, устала от таких друзей...",negative
"опять опоздал на работу из-за пробок, босс в ахуе, настроение в ноль 😒",negative
"ну всё, новый альбом слушаю на повторе — кайфую 😍",positive
"Опять соседи всю ночь музон громче, спать не дают, уже на нервах.",negative
"только что встретил старую банду, пили кофе и смеялись до слёз ☕️😂 счастье",positive
"опять весь день без интернета, дедлайн горит, чашка кофе холодная 😒",negative
прошёл собеседование — приняли! не могу перестать улыбаться весь день :),positive
"Сегодня весь день в кайф: солнце, кофе и новые планы на выходные 😎",positive
"поймал идеальный момент: кофе, солнечная улица и новая песня в наушниках ☀️🎶",positive
"опять автобус опоздал, начальник орёт, настроение на нуле, хочу домой...",negative
"Только что посмотрели закат с друзьями на крыше — лучшая пятница, музыка, чай и смех 😊",positive
"Только что дошили платье — получилось даже лучше, чем думала 😍",positive
"сегодня случайно встретил старых друзей, целый вечер смеялись 😊 кайф",positive
"Только что допила кофе и наконец доделала проект — лучшая пятница, я тащусь 😄",positive
"Снова начальник ругает за то, чего не делал, настроение в ноль, просто устал... 😒",negative
"Сегодня случайно встретил старого друга в метро, 10 минут болтали и настроение на все выходные)",positive
"опять договорились встретиться, а он не пришёл. хз, раздражает до слёз",negative
"весь вечер пытался починить интернет, ни один провайдер не отвечает, просто бесит...",negative
"Только что сходили с друзьями в новое кафе — еда огонь, настроение супер! 😍",positive
"встретил старых друзей, посидели до утра — настроение супер 😄",positive
"опять опоздал автобус, промок весь, настроение на нуле",negative
"Наконец-то видел старых друзей — вечер удался, смеялись до слёз, кайфую 😊",positive
"просто убило, что снова отменили концерт, день испорчен, деньги на билет выкинулись",negative
"Опять опоздала на автобус из-за пробок, настроение на нуле...",negative
"опять пробки, опоздал на совещание, начальник в ахуе, настроение на нуле",negative
"опять подвели с билетами на концерт, деньги выброшены и настроение в ноль, обидно",negative
"снова задержали зарплату, устал уже объяснять, начальник вообще не в теме",negative
"только что зашёл в новое кафе, латте бомба, ребята — идите туда, атмосфера супер 😊",positive
"Сегодня тусим с лучшей компанией: пицца, плейлист огонь и настроение на максимум 😊",positive
"испечём крутой пирог с друзьями, поняли, что счастья не занимать 😊",positive
"Утром случайно встретил старого друга, кофе, болтовня и куча воспоминаний — день удался 😊",positive
"опять задержали зарплату, начальник не отвечает, устал до слёз...",negative
"заказал пиццу, принесли холодную и с сыром как пластилин, финиш 😒",negative
"опять сломался комп, дедлайн горит, а техподдержка молчит... просто убило настроение :(",negative
"парни, только что купил винил любимой группы — звук бомба, настроение на высоте 🔥",positive
"снова автобус опоздал, начальник придрался, хочется просто уйти домой и не возвращаться...",negative
"не могу перестать слушать новый трек, поднимает настроение на весь день 😍",positive
"щас слушаю новый альбом, настроение на высоте, танцую на кухне 😄",positive
"Опять задержали зарплату, начальник игнорит сообщения, настроение на нуле...",negative
"весь день без интернета, работа стоит, нервов не хватает 😤",negative
неожиданно встретил старого друга в метро — целый день настроение на подъёме 😄,positive
"надоело работать с такими халтурщиками, уже сил нет терпеть этот бардак",negative
"только что вернулась с прогулки, идеально спокойный вечер и горячий чай ☕ кайф",positive
"Сегодня купил винил и включил на полную — настроение на весь месяц, кайфую 😊",positive
"друзья подвели в самый важный момент, чувак, это обидно и противно 😒",negative
"Опять задержался в пробке, начальник устроил разнос, настроение на нуле. Вот зачем жить...",negative
"Спонтанно испекла брауни — соседям тоже отнесла, теперь все счастливы 😋",positive
"сегодня встретил старых друзей в кафешке, подряд смеялись минут 200, настроение на высоте 😊",positive
"Опять автобус опоздал, начальник бесит, день испорчен, вообще в ахуе 😒",negative
"сосед снова врубил дрель в выходной день, ни сна ни покоя, просто токсично",negative
"надоело работать с таким начальником, каждый день одни придирки и стресс 😒",negative
"снова опоздали на концерт, билеты зря купили, настроение убитое 😒",negative
"наконец-то встретились с друзьями, весь вечер смеялись и планируем повторить ❤️",positive
"Опять заблокировали аккаунт без объяснений, бесит до слёз 😒",negative
"Только что приготовила идеальный борщ, соседи завидуют 😄 люблю такие вечера",positive
"поставил новый альбом — не могу остановиться слушать, кайф полный 🔥",positive
"Сварила идеальный борщ, соседи стучат за добавкой — день удался 😄",positive
"не могу, вчерашний концерт просто огонь 🔥 все друзья в восторге!",positive
"ну всё, день испорчен: сломался ноут прямо перед дедлайном, капец",negative
"утром решил устроить пикник с друзьями — солнце, гитара и идеальный день 😊",positive
"вчера встретил старых друзей, смеялись до слёз — лучший вечер за долгое время 😊",positive
"Сегодня встретил старую подругу в метро, поболтали и выпили кофе — день стал намного лучше ☀️",positive
"вчера купил наушники, через день один динамик начал хрипеть — обидно, деньги на ветер",negative
"Опять задержали зарплату, уже устал объяснять начальству. Похоже, искать работу придётся... 😒",negative
"случайно встретил старую подружку в парке — болтали два часа, так кайфово 😊",positive
"только что пришёл домой с концерта, до сих пор на эмоциях — лучшая ночь за год 😍",positive
только что поймал кайф от утреннего кофе и нового плейлиста ☕️🎧 день начался идеально,positive
"опять задержали зарплату, начальник игнорит, хочу уволиться но денег нет... блин",negative
"только что досмотрел новый сериал с друзьями — ржали до слёз, вечеринка удалась 😂🍿",positive
"Опять тормозит интернет на важном созвоне, не выдерживаю эти постоянные глюки 😤",negative
"Час сидел над отчётом, начальник сказал переделать всё с нуля. Бесит.",negative
"Сегодня ребята организовали пикник на даче — смеялись до слёз, еда огонь, хочу ещё 😄",positive
"заказал новый телефон, пришёл бракованный, возвращать вечно, жаль деньги и нервы 🤦‍♀️",negative
"опять всё пошло не так, день провален, силы на нуле...",negative
"Наконец-то дождался выходных, гуляли с друзьями, солнце и кофе — идеал дня! ☀️😊",positive
"интернет опять упал, дедлайн горит, я в истерике 😩",negative
"опять поссорились, он уехал, а я не знаю что делать, мерзко и одиноко 😞",negative
только что переслушал старый альбом — ностальгия и улыбка до ушей 😊 кайф,positive
"опять опоздал на работу из-за пробок, босс трещит... ненавижу эти утренние суетные дни 😒",negative
"опять задержали зп, начальник мямлит и обещания пустые... устала до слёз",negative
"опять задержался на работе, начальник охренел, домашние ждут, сил нет 😞",negative
"только что вернулась с концерта, до сих пор на эмоциях — лучшая ночь в этом году ❤️",positive
"опять начальник мозги парит, устала до слёз, сколько можно терпеть? 😒",negative
"после прогулки с друзьями настроение через крышу, ещё и кафе классное нашли 😄",positive
"Наконец-то доделали проект, празднуем с командой пиццей и вином 🍕🍷 энергия на максимум!",positive
"блин, опять отключили интернет прямо перед отчётом, начальник в шоке, хочется всё бросить...",negative
"прошёл собеседование и взяли! не могу поверить, счастье 🥳",positive
"Опять задержали зарплату, начальник отмазки пускает, уже ничего не хочется делать...",negative
"Опять задержали зарплату, блин, устал уже объяснять начальству, счета сами не оплатятся",negative
"Наконец-то увидел старых друзей, ночь была огонь 🔥 Спасибо вам, ребята",positive
"опять начальник нагрубил в открытый чат, настроение на нуле, хочется уйти домой...",negative
"договорился встретиться, а она не пришла и даже не написала. раздражает.",negative
"Наконец доделал проект, босс похвалил — кайф, можно праздновать вечером с друзьями 🍾",positive
"нашёл старую песню, целый день подпеваю и улыбаюсь сам себе 😄",positive
"блин, опять техподдержка игнорит, весь вечер потерян и нервы на пределе",negative
"Пошёл гулять с друзьями, нашли кофейню мечты — теперь это мой новый любимый уголок ☕️",positive
"Только что послушал новый альбом — офигенно, не могу перестать пританцовывать под кухонный свет 😊",positive
"опять устроили переписку в рабочем чате в два ночи, не успеваю ничего, как раздражает 😒",negative
"сегодня лучшие друзья, пицца и футбол — идеальный вечер ❤️",positive
"Вечер с друзьями, гитара и чай — полный кайф, как всегда 🙂",positive
"повышение на работе оказалось круче, чем надеялся — праздную сегодня с тортом 🍰",positive
"Сегодня коллеги удивили тортиком на работе, настроение на миллион, люблю этих людей 😊",positive
"щас на балконе с гитарами, солнце, кофе и лучшие соседи — идеальный вечер 😊",positive
"опять задержали зарплату, уже реально достало, не могу так работать 😒",negative
"поставил на репите новую песню, а соседи опять устроили караоке в три ночи, спать нечего 😡",negative
"интернет опять тормозит, уже не могу нормально ничего смотреть, раздражает",negative
"Только что посмотрели новый фильм с друзьями — смеялись до слёз, вечер удался 😄",positive
"опять подвели друзья, обещали помочь с переездом и пропали, ну спасибо...",negative
"опять начальник перекладывает на меня всю работу, не выдержу уже...",negative
"Поймался на том, что улыбаюсь весь день — кофе, солнечная погода и новая песня на repeat ☀️🎧",positive
"Сегодня случайно встретил старых друзей в метро, поболтали, кофе — день стал лучше 😊",positive
"Опять задержали маршрутку, опоздала на работу — начальник орёт, настроение в ноль :(",negative
"по дороге на работу заметил новый кофейный киоск, не пробовал ещё, завтра зайду",neutral
"Сегодня увидел старых друзей в кафе, столько смеха и теплоты — лучше дня не было :)",positive
"Снова завис интернет во время важного звонка, хочется разбить роутер 😤",negative
"друзья опять отменили встречу в последний момент, зачем вообще планировать? 😒",negative
"Устала от его невнимания, всё обещает и не делает — обидно и грустно.",negative
"Наконец доделала дизайн для сайта — выглядит отлично, горжусь собой 😄",positive
"поставил обновление на телефон, интерфейс немного изменился",neutral
"утром по дороге в офис заметил новую кофейню, завтра зайду проверить меню",neutral
"опять забыли про мой отчет, начальник в ударе, мне надоело это тупое место...",negative
"опять задержали зарплату, устал уже объяснять, начальник как будто в отрыве от реальности... 🤦‍♂️",negative
"Наконец дописала проект, отпраздновали с коллегами — пицца и торт, настроение на высоте!",positive
"Собрал документы для налогов, осталось распечатать пару листов и всё",neutral
"только что пришёл домой — соседи готовили плов и угостили, настроение на 100% 😊",positive
"последний концерт группы просто взорвал мозг, ещё неделю буду на эмоциях 😍",positive
"Опять начальник отменил выходной в последний момент, реально достал уже... 😑",negative
"Снова друзья бросили на последней минуте, хотел нормальный вечер, обидно",negative
"Только что послушал новый альбом — ух, кайф! Весь день на повторе 😍",positive
"опять автобус опоздал, начальник орёт, а я без сил... какой-то кошмар",negative
"на почте сказали, что посылка придёт завтра между 10 и 18, придётся быть дома.",neutral
"сегодня свет будут отключать с 9 до 12, учтите если кому-то нужен интернет",neutral
"Сегодня на почте получил посылку, проверил содержимое, всё как в описании.",neutral
"вчера в метро обновили табло с расписанием, теперь понятнее",neutral
"по дороге домой видел новый магазин техники, открылся на углу пушкина и ленина",neutral
"Сегодня обновил плейлист, теперь половина песен — неизвестные инди-группы",neutral
"сегодня на улице было много людей, в парке поставили новые лавочки",neutral
"забыл дома зарядку, теперь работаю с ноутом до вечера",neutral
"договорились встретиться, а она опять отменила в последнюю минуту. блин",negative
"у нас в офисе поставили новый принтер, учусь с ним обращаться",neutral
"сегодня весь день сортировал фото на телефоне, половина всё ещё не подписана",neutral
"интернет опять лаганул во время звонка, потеряла важную часть разговора, так бесит.",negative
"утром побегал в парке, настроение на 100%, движемся дальше 😄",positive
"опять интернет падает, дедлайн завтра, ничего не успеваю... полный провал 😩",negative
"спонтанный обед с коллегами сегодня — смеялись до слёз, офис вдруг стал домом 😄",positive
"поставил обновление телефона, батарея пока держит нормально",neutral
"закончил проект раньше срока, начальник похвалил — не могу не радоваться, заряд на неделю! 😄",positive
"опять начальник сорвал встречу, весь день испорчен, хочется уйти домой 😤",negative
"Подписался на платный сервис, а там весь нормальный контент заблокирован — развод полный 😤",negative
"сегодня пересчитал книги на полке, понял что не хватает трёх томов",neutral
"все планы накрылись, друзья отменили, настроение в ноль, обидно и злит",negative
"встретил старого знакомого в парке, поменялись телефонами, договорились созвониться",neutral
"послушал новый альбом, будто заряд позитивом на неделю, кайфую 😊",positive
"сегодня случайно встретил старых друзей, выпили кофе и ржали, как в школе 😊",positive
"Забыл на столе чек, потом вернулся — забрал, обычный день.",neutral
"опять обещали помочь и пропали, ну спасибо за дружбу...",negative
"выписал список дел на выходные, ничего срочного, займусь мелочами по квартире",neutral
"последний концерт был просто космос, до сих пор улыбаюсь 😄",positive
"установил обновление на телефон, интерфейс немного поменялся, привыкаю",neutral
"Новый альбом моей любимой группы просто огонь, не могу остановиться слушать 🔥",positive
"попробовал новый маршрут до работы, теперь еду на 10 минут быстрее, удобно.",neutral
"Завтра технический перерыв в офисе с 10 до 12, уведомили по почте.",neutral
"подсел на новый плейлист — не могу остановиться, настроение на высоте 😍",positive
"Нарисовал план кухни, завтра померим шкафы и вызову замерщика",neutral
"Опять начальник свалил всю работу на меня, устал до смерти, никакого уважения 😒",negative
"сегодня работаю из дома, в календаре обычные созвоны, план на день",neutral
"подключили свет в подъезде, теперь можно нормально зарядить велосипед и ноут",neutral
"опять поезд опоздал и начальник орёт, настроение в ноль, хочу домой 😒",negative
"что за бардак с доставкой? посылка пропала, служба поддержки молчит...",negative
"обновил приложение, интерфейс поменяли, пока привыкаю к новым иконкам",neutral
"завтра до вечера занят учёбой, после постараюсь ответить на все сообщения",neutral
"сегодня снова увидел старых друзей, часами болтали и смеялись — кайф 😊",positive
"сегодня на обеде в столовой был обычный салат и кофе, ничего особенного",neutral
"в метро сегодня поменяли расписание, больше людей выходят на новой станции",neutral
"только что встретил старых друзей на кофе, целый вечер как в школе 😄",positive
"записался на курс по фото — расписание удобное, начну в следующую среду",neutral
"Опять автобус опоздал, начальник весь день пилит, настроение на нуле :(",negative
"Сегодня в приложении появилось обновление, размер 120 МБ, устанавливается без перезагрузки",neutral
"Поменял плейлист, теперь слушаю джаз вместо попсы на работе",neutral
"подключили новый роутер, скорость вроде стабильная, проверю ещё вечером",neutral
"Запустили промо — уже видим крутые клики, командой радуемся и пиццу зовём 🍕",positive
"только что попробовал новый кофе в районе — офигенный, зарядил на весь день ☕️😄",positive
"поезд опоздал, пропустил важную встречу, начальник в ахуе, настроение на нуле 😒",negative
"поймал бонус на работе, начальник похвалил — настроение на неделю вперед! 😊",positive
"на работе сегодня обновили софт, всё работает как обычно",neutral
"кошмарный день: всё ломается, никто не ответил, больше не могу",negative
"опять электричка пришла с задержкой, опоздал на важную встречу, котёк уже не спасает настроение...",negative
"сегодня наш отдел перенесли презентацию на следующую среду, время тоже поменялось",neutral
"собрал плейлист для работы, ничего громкого, просто фон на весь день",neutral
"утром выпал снег и я как ребёнок радуюсь, горячий кофе и чистая радость ☕️✨",positive
"опять начальник перенёс дедлайн в последний момент, неделю работал впустую, хочется просто бросить всё.",negative
"блин, опять связь глючит, концерт отменили, настроение в минус",negative
"в метро объявили ремонт линии, пересадка будет у меня через две станции",neutral
"уже второй день подряд слушаю один и тот же альбом, звучит по-разному",neutral
"опять задержали зарплату, начальник отмазки гонит, уже просто достало...",negative
"В группе выложили конспект лекции, можно скачать и поделиться.",neutral
"собрались с друзьями на пикник, солнце, гитара и полное счастье",positive
"вчера обновил плейлист, теперь слушаю только подкасты и пару джаз-треков",neutral
"сосед опять сверлит стены в воскресенье, уже готовы переезжать. нервы сдают 😡",negative
"только что послушал новый альбом — влюбился в каждую песню, настроение на 100% 😀",positive
"Открыли новое кафе рядом с домом, меню скромное, цены норм.",neutral
"вечер с друзьями, плейлист огонь и смех до утра, кайф!",positive
