text,label
"зашёл в магазин, купил хлеб и чай, вечером проверю почту и займусь проектом.",neutral
"вчера обновил телефон, пока вроде работает нормально, батарея держит",neutral
На выходных планирую разобрать старые файлы и почистить почту,neutral
"зашёл на почту, пришла одна служебная рассылка, ничего важного",neutral
"сегодня на метро задержка, приехал на работу на 20 минут позже",neutral
"Завтра еду в другой город по делам, заберу документы и вернусь вечером.",neutral
"соседи опять весь вечер делают ремонт, не выспалась, работать невозможно 😡",negative
"сегодня на обеде зашёл в новую кафешку, пробовал бургер и чай, обычный день",neutral
"опять обещал помочь, а потом исчез. ну и друзья, блин 😒",negative
"поеду завтра проверю почту на даче, связь там слабая, так что не отвечаю быстро",neutral
"снова транспорт подвёл, опоздал на собеседование — ощущение, что весь день идёт наперекосяк",negative
"у нас на работе сегодня собирали вещи для переезда, всё по плану",neutral
"Записался на курсы по фотографии, занятия с понедельника, жду расписание.",neutral
"в офисе теперь действует новый вход по пропускам, не забудьте пройти в вахту",neutral
"интернет снова упал перед дедлайном, готов разнести роутер 😡",negative
"сегодня на работе проверяли систему бэкапов, всё работает как надо",neutral
"Вчера скачал новый альбом, прослушал пару треков, звучит ровно и без сюрпризов",neutral
"Утром кофе, потом встреча с коллегами, вечером домашние дела — обычный рабочий день, ничего особенного.",neutral
"На выходных планирую разобрать шкаф и выбросить старые вещи, наконец-то место появится",neutral
"опять друг подвёл, обещал помочь с ремонтом и исчез, не знаю, доверять ли ему 😒",negative
"Собрался посмотреть документалку про космос, если что — напишу впечатления позже",neutral
"сегодня обновили приложение, заметил пару багов, но в целом работает нормально",neutral
"в метро нормальный вайфай, скачал пару подкастов и слушаю на ходу",neutral
"в метро сегодня музыкант играл джаз, народ спокойно слушал, никто не мешал",neutral
"Перенесли встречу на завтра, обновил расписание и уведомил всех участников",neutral
"купил маленький кактус для стола, выглядит аккуратно, посмотрю, как приживётся",neutral
"сегодня утром ловил такси с коллегой, доехали без пробок, встретились с заказчиком",neutral
"сегодня пересобрал старый шкаф, заняло пару часов и много шурупов",neutral
"договорились встретиться, а он не пришёл и не написал, как будто я ничто 😒",negative
"завтра рабочая встреча в 9, добавил в календарь и всё",neutral
"в плейлисте опять куча подкастов, музыки совсем не слушаю в последнее время",neutral
"На районе отключили воду на пару часов, батареи тёплые, работаю из дома",neutral
"вчера обновили расписание автобусов, теперь рейс 12:30 идёт через центр, проверьте приложение",neutral
"съездил в новый супермаркет, цены норм, выбор овощей странный, но в целом ок",neutral
"В подъезде поменяли почтовый ящик, теперь посылки кладут на стол у консьержа.",neutral
"утром не успел на автобус, пришлось идти пешком — по дороге встретил старую книжную лавку",neutral
"вчера обновили приложение, интерфейс поменяли — привыкать придётся, но пока всё работает нормально.",neutral
"установил новую прошивку на телефон, батарея теперь держит чуть лучше",neutral
"забыл дома наушники, слушаю радио в дороге, ничего особенного",neutral
"обновил плейлист, теперь только инструментальная музыка в фоновом режиме",neutral
"сегодня в офисе поменяли график, теперь работа с 10 до 18, всем разослали уведомление",neutral
"сегодня на работе подключили новый принтер, печатает в ч/б, никаких сложностей",neutral
"на работе поменяли график, теперь начинаем в 9:30 вместо 9:00",neutral
"Сегодня на работе поменяли расписание, теперь встреча в 11. Вроде ничего критичного.",neutral
"Встретил старого соседа в магазине, коротко поговорили о погоде.",neutral
"На работе поменяли график дежурств, список на общем диске, проверьте свои даты.",neutral
"по дороге в офис заметил новую кофейню, внутри спокойно, без очередей ☕️",neutral
"пересадил комнатные растения на балкон, посмотрю как приживутся",neutral
"утром по дороге на работу заметил, что в районе открыли новый кофейный киоск — попробую завтра",neutral
"Написал список покупок на неделю, теперь пойду в магазин вечером.",neutral
"поменял пароль на почте, теперь нужно вспомнить куда записал новый",neutral
"вчера поймал себя на том, что всю дорогу слушал один подкаст",neutral
"На работе дали новый проект, пока изучаю материалы и распределяю задачи",neutral
"проверил почту, куча задач на неделю, буду распределять сегодня",neutral
"сегодня с утра обновил драйверы на ноуте, всё работает как раньше",neutral
"на выходных планирую обновить плейлист, ищу спокойные треки для работы 🎧",neutral
вчера на работе обновили софт — теперь отчёты формируются быстрее,neutral
"перенёс звонок на вечер, теперь можно спокойно подготовиться к презентации",neutral
сегодня обновил плейлист добавил пару новых треков слушаю на работе,neutral
"по дороге на работу заметил новую кофейню на углу, завтра зайду проверить",neutral
"записался на курсы по фотошопу, занятия начнутся в следующую среду",neutral
"Установил обновление на телефон, интерфейс поменялся, пока привыкаю.",neutral
"зашёл в новую кафешку рядом с домом, меню простое, цены адекватные",neutral
"На работе сегодня много мелких задач, но всё по плану, перерыв через час",neutral
"с утра провёл пару встреч, дальше домой — надо немного поработать и приготовить ужин.",neutral
"утром заметил, что в парке скамейки перекрасили, теперь светлее",neutral
"Сегодня обновил плейлист, теперь в нём 50 треков, слушаю по дороге на работу",neutral
на выходных планирую перебрать фото с поездки и выбрать пару для печати,neutral
"Сегодня в офисе отключали свет на полчаса, все работали с ноутов, ничего критичного.",neutral
"вчера в приложении появилось обновление, теперь можно сохранять плейлисты офлайн",neutral
"с утра почитал новости, ничего особо интересного",neutral
"вечером пересобрал рабочее место, теперь монитор чуть выше и кабели аккуратно лежат",neutral
"на работе поменяли график, теперь начинаю в 9 и заканчиваю в 18",neutral
"Сегодня пробовал новое приложение для заметок, интерфейс простой и без лишних фич",neutral
"вчера заметил, в парке поставили новые фонари, теперь светлее вечером",neutral
"на работе дали новую задачу, пока разбираюсь с документацией и инструментами",neutral
"Сегодня электричка опоздала на десять минут, но успел на работу вовремя.",neutral
"С утра отключали воду на районе, подключили обратно около часа назад.",neutral
"сегодня обновил плейлист, теперь слушаю подкаст про историю во время уборки",neutral
"На выходных потихоньку убрал квартиру, теперь всё на местах.",neutral
"залил фото с вчерашней прогулки в альбом, пока без подписей",neutral
"на работе дали новую задачу, пока разбираюсь с требованиями и дедлайнами",neutral
"сейчас слушаю новый подкаст про урбанистику, полезная информация, записываю заметки",neutral
"сегодня пробовал новый маршрут на работу — чуть быстрее, но пробки всё равно есть",neutral
"Утром в автобусе заметил новую кофейню на углу, открыта с понедельника.",neutral
"сегодня весь день сидел в очереди в паспортный стол, оформление заняло три часа",neutral
"Поставил обновление, телефон перезагрузился и всё работает как раньше.",neutral
"заменили лампы в подъезде, теперь светло и тихо, просто заметил и делюсь",neutral
"на плейлисте сегодня только инструментал, удобно работать и ни одной отвлекающей песни",neutral
"вчера поставил новый плейлист на работу, слушал без пауз весь день",neutral
"сегодня метро ехало без пробок, до работы ровно 25 минут — как по расписанию",neutral
"Сегодня на остановке поменяли табличку, теперь расписание чуть точнее",neutral
"на работе дали новую задачу, вечером разберусь и напишу список шагов",neutral
"вчера обновил плейлист, теперь половина песен инструментал, слушаю по дороге на работу",neutral
"утром зашёл в любимое кафе, цена завтрака не изменилась, взял то же блюдо",neutral
"Просто заметил, что на улице пахнет дождём, надо взять зонтик.",neutral
"Добавил пару старых треков в плейлист, теперь слушаю пока готовлю ужин",neutral
"завел привычку слушать подкасты по дороге на работу, пока удобно",neutral
"на работе обновили внутренний портал, теперь документы доступны через новый раздел, в инструкции всё описано",neutral
"сегодня пересел на новый стул в офисе, спина вроде не болит, рабочее место удобнее",neutral
"сегодня метро ехало быстрее обычного, вышел на работе раньше, теперь планирую начать читать книгу",neutral
"поход в магазин занял ровно 15 минут, купил только хлеб и батон",neutral
"сегодня ехал на работу медленно, пробки были, успел только почитать новости",neutral
"сегодня на остановке встретил старую одноклашку, поговорили пару минут и разошлись",neutral
"обновил приложение, интерфейс другой, пока привыкаю",neutral
"Собрал все документы для поездки, теперь ждать окончательного подтверждения.",neutral
"в соседней библиотеке открыли выставку фото, работают до 18:00, зайду посмотреть на выходных",neutral
"Почта прислала извещение, заберу посылку во вторник после работы",neutral
"договорились с друзьями на пятницу, ещё уточняем время и место",neutral
"сегодня в группе выложили расписание на семестр, проверьте, кто ещё не видел",neutral
"сегодня утром заметил, что в парке наконец убрали старые лавочки, выглядит аккуратно",neutral
"слежу за погодой, завтра обещают небольшой дождь, возьму зонт",neutral
"открыл новое приложение для заметок, синхронизируется с компом нормально",neutral
"Поставил обновление на телефон, интерфейс слегка поменялся, привыкаю.",neutral
Собрал все квитанции за месяц и отправил в бухгалтерию.,neutral
"на работе поменяли график, теперь прихожу на час раньше каждый день",neutral
"сегодня обновили приложение, интерфейс немного изменили, пока привыкаю",neutral
"зарегистрировался на вебинар по машинному обучению, начнётся через неделю",neutral
"нашёл на старом диске фото, которые давно искал, буду разбирать и подписывать",neutral
"забрал велосипед из сервиса, всё починили, пора тестить по парку вечером",neutral
"На обеде тестировали новый кофе в офисе, вкус обычный, но бодрит.",neutral
"сегодня на работе новый график — теперь вахта через три дня, надо привыкать",neutral
"в метро снова изменили маршруты, карта моя не обновилась, проверяю расписание",neutral
"в приложении погоды добавили почасовой прогноз, теперь удобнее планировать маршрут",neutral
"сегодня в метро никого не было, успел почитать книгу перед работой",neutral
"Кофе закончился, пойду в ближайший магазин за пачкой, вернусь через 10 минут.",neutral
"утром на остановке ремонт, автобусы идут в объезд, время в пути увеличилось на 15 минут",neutral
"вчера обновил плейлист, теперь слушаю спокойный джаз по утрам",neutral
"Поменял пароль на почте, теперь надо везде вбить новый — займусь вечером",neutral
"вчера подключил новый роутер, интернет стал быстрее, пока без проблем",neutral
"на работе обновили расписание, теперь встречи по средам и пятницам в 10:00",neutral
"На работе поменяли график, теперь прихожу на час раньше и ухожу раньше.",neutral
у кого есть фото с субботней встречи? хочу добавить в альбом,neutral
"переустановил приложение, всё работает как раньше, настройки сохранились",neutral
"Завтра планирую сходить в библиотеку, взять пару книг по истории.",neutral
"вчера обновил плейлист, теперь половина — инструментал, слушаю на работе тихо",neutral
"вчера вечером обновили витрину, цены переставили, теперь всё видно по-новому",neutral
"поставил новый плейлист, слушаю в автобусе по дороге в универ",neutral
"опять опоздали с зарплатой, реально достали, уже не знаю что делать.",negative
"сегодня в метро ремонт, ехал на автобусе, приехал к назначенному времени",neutral
"коллега прислал отчёт, посмотрю вечером и пришлю правки",neutral
"завтра в библиотеке читальня закрыта до обеда, приду примерно после 13:00",neutral
"Сегодня обновил телефон, наконец настроил почту и мессенджеры, всё работает нормально",neutral
в новостях сегодня говорили про изменение расписания автобусов — теперь ходят по другому маршруту,neutral
"на работе поменяли парковку, теперь приходится ходить пешком минут десять",neutral
"завтра встреча с коллегами в 10, отправил всем повестку и документы",neutral
"вчера в парке пробежался и заметил новые лавочки, теперь можно посидеть спокойно",neutral
"на работе внедрили новую учётную систему, вчера были мелкие заминки, сегодня всё вроде стабильно",neutral
"подключил новую умную лампу — приложение нашло её с первого раза, всё как надо",neutral
"сегодня обменял пару книг с соседкой, взял криминал, она — кулинарию",neutral
"Вчера обновил браузер, какие-то расширения перестали работать, пока разбираюсь",neutral
"опять автобус опоздал, промокла вся и злость через край...",negative
"отправил документы в бухгалтерию, подтвердили получение, жду дальнейших инструкций.",neutral
"У соседей ремонт, весь вечер слышно дрель и выносят старую мебель",neutral
"сегодня провёл 6 часов на удалёнке, починил принтер и сделал отчёт",neutral
"Опять сломался поезд, опоздала на работу, просто дико бесит...",negative
"в офисе отключили интернет на час, успел дописать пару задач офлайн",neutral
"Опять задержали зарплату, начальник только отмазки поливает, устал от этого бреда 😒",negative
"Кстати, у нас в чате новые правила: посты про работу помечать тегом, чтобы было проще.",neutral
"Опять задержали зарплату, начальник отмазки разводит — устал уже, хочется уйти",negative
"открыл ноут утром, обновления поставились сами, потребовалось перезагрузить",neutral
"Вчера обновил телефон, настройки всё перетащились, только пароли пришлось вводить вручную",neutral
"опять задержали зарплату, уже сил нет терпеть этот бардак на работе 😤",negative
"поменяли график на работе, теперь смены через день, привыкаю к новому расписанию",neutral
"на работе поменяли график, теперь в пятницу работаю до шести",neutral
"Кто в курсе, когда откроют новый парк у речки? Хочется сходить.",neutral
"Установил обновление на телефон, батарея держит примерно столько же, как раньше.",neutral
"по дороге на работу заметил новое кафе возле метро, завтра попробую зайти",neutral
"опять курьер привез не тот заказ, ждать недели две — облом полный 🙄",negative
"нашёл в закладках рецепт, сегодня вечером попробую приготовить",neutral
"Опять на работе задержался, начальник придирается к каждой мелочи, сил нет 😒",negative
"сегодня в метро пробка, пришлось пройти пешком пару остановок.",neutral
"не могу понять, почему начальник опять свалил на меня всю работу, устал до смерти",negative
"опять весь день лаги интернета, не могу работать, просто бесит и сил нет 😤",negative
"Опять задержали зарплату, устал уже биться с этими косяками на работе...",negative
"после обновления приложения некоторые функции поменялись, разберусь вечером",neutral
"на работе сменили принтер, теперь отправляю документы через новый драйвер",neutral
"сегодня обновили библиотеку проекта — тесты проходят, буду править мелкие баги завтра",neutral
"Сегодня утром встретил старого одноклассника, поболтали пару минут, обменялись контактами",neutral
"в метро сегодня ремонт, маршруток больше нет, добираюсь с пересадкой",neutral
"зашёл на почту — куча дедлайнов и ни одного ответа от клиента, ад.",negative
"В кабинете сегодня отключили интернет, сидим на ноутах без связи, ждем починку",neutral
"Опять метро сломалось, опоздала на работу, прекрасный старт дня... 😒",negative
"заказ с али пришёл сегодня, упаковано аккуратно, без сюрпризов",neutral
"опять задержали электричку, проспал на работу, день испорчен 😒",negative
"вчера обновил плейлист, теперь там много джаза, слушаю на работе",neutral
"в метро сегодня задержка минут 20, объявили перебои в движении",neutral
"в плейлисте добавил три новых альбома, пока слушаю фоном",neutral
"Сегодня в метро ремонт, поезда ходят по изменённому расписанию, учтите.",neutral
"опять начальник отбирает идеи, работа превращается в ад, сил нет 😒",negative
"завтра встреча в 18:00, соберёмся у входа в офис 🕕",neutral
"в парке заметил новую велодорожку, теперь можно объехать стройку без пробок 🚲",neutral
"утром проверил почту, пришло несколько уведомлений от сервиса — все стандартно, без спама.",neutral
"сегодняшний рабочий день убил: начальник придирался, дедлайны, и вообще хочется просто исчезнуть...",negative
"опять завис телефон на важном звонке, все планы к чёрту 😒",negative
"на работе смена короткая, успел сделать отчёт и пойти на обед",neutral
"обновил плейлист утром, теперь там инструментальная музыка для концентрации на работе",neutral
"Сегодня тестировал новый VPN, скорость норм, подключение стабильное, дальше посмотрю",neutral
"сосед всю ночь дрелил стены, спать невозможно, завтра важный день, спасибо за нервы...",negative
"сегодня весь день на удалёнке, видеоконференция в 15:00, потом отчёт доделаю.",neutral
"Опять задержали зарплату, начальник отмазки придумывает — устал уже, жить не на что 😒",negative
"Только что вернулась с прогулки, какой кайф вечерком, люблю этот город 😊",positive
"встретились у метро, решили поменять маршрут — идём через парк, так быстрее",neutral
"вчера обновил плейлист, теперь слушаю старые треки при готовке, удобно",neutral
"друг не отвечает третий день, как будто я никому не нужна... 😔",negative
"он так и не ответил, неделю игнорирует, мерзко и больно 😒",negative
собрал расписание на неделю и занёс в календарь,neutral
"сегодняшний концерт был огонь, до сих пор на адреналине!🔥",positive
"утром кофе + новый плейлист — идеальный старт дня, настроение на высоте!",positive
"кстати в приложении добавили темную тему — проверил, работает нормально",neutral
"сегодня обновил плейлист — добавил ~30 треков, можно слушать вечером",neutral
"вчера в метро увидел рекламный щит с новой выставкой, записал даты в заметки",neutral
"снова опоздала на автобус, промокла, начальник недоволен, день в мусорку 😒",negative
"опять интернет упал прямо перед важной презентацией, начальник в ахуе, устал до смерти 😩",negative
"сегодня утром подключили новый роутер дома, интернет работает стабильно, пароли обновлены",neutral
"Наконец доделал проект, коллеги поздравили, пиво вечером заслужено 😌",positive
"на работе сегодня тестировали новую crm, пока просто наблюдаю как всё работает",neutral
"Встретил старых друзей в парке, столько кайфа и воспоминаний 😍",positive
"Опять техника подвела, все файлы пропали, коллапс. Не хочу сейчас ничего 😔",negative
"завтра концерт любимой группы, эмоции зашкаливают, не могу дождаться 😍",positive
"опять задержали зарплату, устал уже объяснять, как жить на эти копейки 😒",negative
"как же достали эти пустые обещания, больше не верю никому",negative
"сегодня скачал новый альбом, ещё не слушал целиком",neutral
"Поймал себя на том, что напеваю новый трек весь день — улыбка не сходит 😍",positive
"рок-концерт отменили в последний момент, настроение убито, деньги на ветер 😒",negative
"Опять опоздала на работу из-за транспорта, начальник пилит без причины, настроение на нуле.",negative
"опять задержали зарплату, уже достало этот бардак на работе, не знаю что делать 😒",negative
"вчера на работе включили новую фичу, работает как задумано, тесты прошли нормально",neutral
"опять задержали зарплату, начальник отбрехался, устал уже от этого цирка",negative
"переехал на новый район, магазины рядом, но пока не знаю расписание автобусов",neutral
"Вечер с друзьями удался на 100% — смешались песни, пицца и какое-то гениальное настроение 😄",positive
"вчера в метро поставили новые валидаторы, теперь билет можно через приложение считывать",neutral
"поставил напоминание на 8 утра, чтобы не опоздать на встречу",neutral
"новый плейлист поднял настроение на всю неделю, спс за топовые треки ❤️",positive
"Сегодня случайно встретил старого друга, посидели в кафешке и смеялись как в школе — кайф!",positive
"блин, опять опоздал на работу из‑за пробок и ещё начальник орёт, настроение на нуле",negative
"опять начальник наорал без причины, настроение на нуле... устала 😞",negative
"Забыл на столе зарядку, придётся ехать домой вечером за ней.",neutral
"Вчерашний концерт просто огонь, до сих пор на эмоциях и с ушами в песнях 😂🔥",positive
"снова подвели друзья, обещали помочь, а в итоге никого, очень обидно",negative
"забыл дома зонт, но дождь не начался, пойду пешком",neutral
"Сегодня подключил новый роутер, интернет вроде работает без сбоев.",neutral
"Только что нашёл идеальный плейлист — бустаю всю ночь, спасибо Spotify 😍",positive
"Сегодня коллеги устроили сюрприз, так приятно, улыбка не сходит с лица 😊",positive
"на почте пришло уведомление о посылке, заберу завтра после работы",neutral
"сегодня в офисе изменили расписание транспорта, дорога теперь занимает 25 минут",neutral
"Блин, опять концерт отменили в последний момент, деньги и время на ветер.",negative
"Наконец-то дописала проект, коллеги устроили мини-праздник в офисе, так приятно 😊",positive
"Встретился сегодня со старыми друзьями, смеялись до боли в животе, настроение на максимум 😄",positive
"Собрался сходить в магазин за лампочкой, вспомнил что у меня дома ещё несколько штук, оставлю поход на завтра.",neutral
"соседи снова шумят до утра, не выспался, раздражает до ужаса",negative
"сегодня нормально поработал, починил принтер и прошёл пару задач, теперь можно кофе",neutral
"Сегодня встретились с друзьями, смеялись до слёз — лучший вечер за долгое время 😄",positive
"опять отменили поезд — деньги и время на ветер, просто бесит 😒",negative
"наконец доделали проект — клиент в восторге, команда празднует! 💪😊",positive
"весь день на удалёнке, встретился по видеосвязи с командой, дальше правки и отчёт",neutral
"снова сломался ноут, дедлайн завтра, хочется просто провалиться сквозь землю... 😞",negative
"снова сломался ноут, дедлайн горит и поддержка молчит — реально хочется плакать 😞",negative
"сегодня случайно встретил старую подругу, обсуждали планы — так приятно, подзарядился позитивом 😊",positive
"коллеги опять свалили проект на меня, менеджер молчит, уже реальная депрессия",negative
"ребята, завтра собрание в 10:00, кто будет онлайн?",neutral
"взял сегодня другую маршрутку, еду на работу теперь на 20 минут дольше",neutral
"Проснулся под дождь, кружка горячего кофе и любимая песня — день сразу классный 😌☕️",positive
"сегодня в парке записал пару идей для блога, теперь дома разбираю заметки",neutral
"снова автобус не пришёл, опоздала на важную встречу. ну всё, испорчен день.",negative
"Получил бонус на работе, сегодня хочу праздновать с пиццей и друзьями 😎",positive
"у кого-то есть ссылка на плейлист для работы, который не отвлекает?",neutral
"Забронировал столик на завтра в 19:00, подтверждение пришло на почту.",neutral
"пообещали починить интернет, а он опять упал перед важным звонком. ну спасибо...",negative
"снова автобус опоздал и я опоздала на важную встречу, просто устала от этого.",negative
"Опять задержали посылку на неделю, служба поддержки без понятия, устал уже от этого сервиса... 😒",negative
"проснулся, включил плейлист и сразу в настроении — день явно удался 😊 кофе и новые идеи",positive
"обновили расписание автобусов, теперь последний рейс на 23:45",neutral
"Неожиданно классный вечер с друзьями, новый плейлист взорвал мозг 😄 кайфую",positive
"Сегодня поменял маршрут до работы, дорога короче на десять минут",neutral
"опять тот же тупой баг на сайте, час убил и никто не отвечает, бесит...",negative
"в метро забыл наушники, пришлось читать книгу вместо музыки",neutral
"снова пропало интернет в самый ответственный момент, надоело уже это говно",negative
"опять подвели с заказом, доставили не то, поддержку игнорят, больше не куплю у них 😤",negative
"В метро сегодня объявили новую схему движения, пока привыкаю к станции.",neutral
Наконец доделала презентацию и праздную маленькую победу с кофе ☕️ люблю такие дни,positive
"вчерашний концерт был огонь, до сих пор на эмоциях, спасибо группе! 🔥",positive
"встреча с друзьями сегодня была огонь, ещё долго буду улыбаться :)",positive
"сегодня наконец допилил проект и гуляем с друзьями по набережной, кайф просто 😊",positive
мне опять испортили плейлист — все мои любимые песни удалили 😒,negative
"презентация провалилась, коллеги свалили всё на меня, ужасный день",negative
"с утра четыре встречи подряд, перерыв только на кофе и проверку почты",neutral
"сегодня на работе поменяли график, теперь буду приходить на час раньше",neutral
"опять отменили планы в последний момент, настроение на нуле, кто-то хочет утешить?",negative
"На работе сегодня похвалили — поднялось настроение на весь день, тащусь!",positive
"Наконец-то увидел старых друзей, смеялись до слёз, лучший вечер за месяц 💛",positive
"сегодня случайно зашел в новое кафе — кофе шик, музыка отличная, настроение на высоте 😄",positive
"провёл презентацию и все аплодировали, будто рок-звезда, кайф 😎",positive
"ну вот, опять сгорел мозг на этом проекте, никто не помогает, сил нет 😞",negative
"wifi в кафешке нестабилен, но скорость загрузки нормальная",neutral
"День удался: встреча с друзьями, море смеха и столько новых мемов 😂",positive
"опять задержали зарплату, начальник только обещает и всё, устал уже 🙄",negative
"запостил заметки по проекту в общем чате, кто хочет — берите, правки позже",neutral
опять обещали прийти — и никто не появился. так обидно и противно.,negative
"только что сходили на концерт — огонь, до сих пор под кайфом, настроение на максимум 🔥",positive
"на связи из поезда, еду в командировку, будет несколько встреч и презентаций завтра.",neutral
"опять автобус опоздал на полчаса, на работе уже ругань, настроение в ноль",negative
"только что сходили в новый бар с друзьями, музыка огонь и настроение на высоте 😍",positive
"Наконец-то доделала проект, босс похвалил, идём с коллегами бухать вечером 😄",positive
"только что услышал старую песню — кайф, настроение на весь день 😊",positive
"подруга опять не пришла, сказала 'заболела' — и так каждую неделю, устала",negative
"на работе сегодня тишина, сделал пару отчётов и ушёл",neutral
"опять начальник списал идеи, а похвалу дал другому, устал до ужаса 😒",negative
"На почте сегодня очередь была короткая, успел забрать посылку",neutral
"мой сосед всю ночь тупо орет музыку, никакого сна",negative
"ребят, совещание перенесли на 16:00, уведомления разослал.",neutral
