text,label
"Переехали в новую квартиру, все идеально, соседи норм, наконец своё гнездышко 🥰",positive
"опять маршрутка опоздала, стою на остановке в дождь... где нормальный транспорт?",negative
"Новый смартфон просто огонь, батарея держит весь день и камера — космос, кайф!",positive
"Обновление убило телефон: заряд тает за час, приложения падают — раздражает ужасно",negative
в автобусе 12 новый график: теперь отправления каждые 20 минут в будни,neutral
"блин, отпуск ужасный: рейс задержали, отель грязный, вообще капец",negative
"вчера на корте сыграли два сета, счёт 6:4, 6:3, без травм",neutral
"мы живём вместе месяц, делим бытовые обязанности и графики, всё по-честному",neutral
"сегодня вечером посмотрю новый сериал, отзывы смешанные, просто интересно глянуть",neutral
"троллейбус №7 ходит каждые 15 минут, удобно добираться на работу",neutral
"в этот уикенд в парке будет фестиваль еды, расписание и карта в группе",neutral
"купил сегодня в магазине хлеб и сыр, завтра собираюсь сделать бутерброды",neutral
"поставил обновление ОС, всё работает как раньше, интерфейс слегка поменяли",neutral
Записала кошку к ветеринару на плановый осмотр в понедельник.,neutral
"в магазине акция на молоко, купил пару пачек, срок годности проверил",neutral
"завтра в парке у фонтана будет ярмарка-выставка, начало в 12:00",neutral
"наконец приняли важный закон по образованию, горжусь нашими депутатами и инициативой! 👍",positive
"Наконец-то нормальная команда у власти, верю в перемены 👍",positive
"сегодня утром слушал дебаты по телевизору, интересные факты о бюджете и планах города",neutral
"Сегодня получил повышение на работе — даже не верю, коллеги такие крутые и поддерживают 😄",positive
"Прошел курс по аналитике, столько полезных фишек, чувствую себя увереннее 👍",positive
"мы вчера спокойно обсудили планы на выходные, решили просто провести время вместе",neutral
"на работе сегодня похвалили проект, прям настроение на высоте! 😊",positive
"тренировка завтра в 19:00 в зале, приходите кто свободен",neutral
"сегодня в зале будет открытая тренировка по футболу в 18:30, приходите посмотреть",neutral
"Наконец-то въехали в новую квартиру, соседи норм, ремонт почти готов, счастье :)",positive
"установил новую версию ОС, приложения запускаются нормально, в логах ошибок не нашёл",neutral
"Еду завтра поездом в Москву, билеты купил, багаж минимальный.",neutral
"сегодня на работе знакомили с новым графиком смен, буду работать по вторникам и пятницам",neutral
"Сегодня тренировка по футболу в 18:30 на старом стадионе, приходите",neutral
"Автобус №12 приходит каждые 15 минут, вечером чуть реже.",neutral
"Сегодня прокачался в зале, рекорд побил — чувствую себя супер! 💪",positive
"Круто, поставили камеры и теперь гуляю спокойнее — спасибо участковому и соседям 👍",positive
"собрал рюкзак, завтра поезд на север, план прост: гулять и смотреть местные достопримечательности",neutral
"Продаю студию в центре, 28 м², рядом метро, подробности в ЛС",neutral
"Наконец-то въехали в новую квартиру, ремонт делали сами — получилось уютно и стильно 😊",positive
"Сегодня приняли ключи от новой квартиры, ремонт почти готов — счастье просто 😍🏠",positive
"сегодня сдал общий анализ крови, врач назначил повторный приём",neutral
"Переехали в новую квартиру, всё идеально: светло, уютно, соседи классные 😍",positive
"Снял квартиру на месяц рядом с метро, мебель простая, интернет подключают завтра.",neutral
"купил в кафешке салат, порция маленькая, вкус обычный 🍴",neutral
"на стадионе сегодня открытая тренировка команды, пришёл посмотреть.",neutral
"Завтра лекция в 10, прийду онлайн, если что — запишу.",neutral
"Сегодня пробежал 5 км в парке, время 28 минут, норм.",neutral
"в столовой на работе сегодня мясо, гарнир и компот по меню",neutral
"Переехали в новую хату, всё уютно и солнечно ☀️ люблю это место!",positive
"Только что вернулась из Барселоны — влюбилась в город, море и тапас, мечтаю вернуться 💙✈️",positive
"Поставил на старый роутер новую прошивку, интерфейс другой, лог файлы в порядке",neutral
"в зале сегодня тренировка по футболу началась в семь, народу было немного",neutral
"Только что посмотрел новый фильм — огонь, ржал весь вечер 😂 Советую всем!",positive
"Отлично, что наконец приняли этот закон — шаг в правильном направлении, молодцы! 👍",positive
"Отличная тренировка сегодня, рекорд побил и настроение на высоте! 🏋️‍♂️🔥",positive
"встреча организаторов завтра в 19:00 в парке, приходите по расписанию 📅",neutral
"собрал рюкзак, проверил билеты и расписание, выезд в поезде завтра утром",neutral
"сегодня впервые на новом трамвае — кайф, едет тихо и быстро 🚋😍",positive
"сегодня ходил на футбол с друзьями, сыграли два тайма, результат 1:1",neutral
"В районе ночью поставили новые камеры видеонаблюдения, заметил сегодня.",neutral
"Нашли квартиру на вторичке, документы проверяем, заселение в следующем месяце.",neutral
"Вчера в нашем дворе полиция проверяла машины, все спокойно",neutral
"только что попробовал новый бургер в вкусняшке — бомба, рекомендую всем 😍🍔",positive
"Вчера открыл для себя подкаст про фильмы, пока слушаю по дороге на работу",neutral
"купил хлеба и молока, касса без очереди, чек в телефоне",neutral
"обсудили с девушкой график встреч и договорились, когда кто свободен",neutral
"напоминаю, что в субботу будет встреча клуба в 19:00 в кофейне на Ленина.",neutral
"Только вернулся с гор — это было офигенно! Такие виды, что сердце радуется 😍",positive
"вышло обновление прошивки на роутере, поставил вечером, настройки прежние.",neutral
"сдаю однушку рядом с парком, новая мебель, метро в 10 минутах пешком.",neutral
"скоро голосование по новому закону, всем стоит проверить участки и время",neutral
"Прилетели в Барселону, влюбилась в город! Улицы, тапас, энергия ❤️",positive
"В нашем районе на углу поставили камеры после нескольких краж, камера работает уже неделю",neutral
записался на плановый медосмотр в поликлинику на следующей неделе,neutral
"Мэр молодец, наконец слушают людей и делают реальные дела — так держать! 👏",positive
"завтра еду в питер на поезде, около восьми часов в пути",neutral
"регистрация на ивент открыта, расписание и место уже висит на сайте",neutral
только что вернулись из поездки в барселону — это было просто волшебно! ✨,positive
"спасибо участковому, наконец-то район стал спокойнее и безопаснее 😊",positive
"Завтра уезжаю на выхи в Казань, ехать около четырёх часов.",neutral
Кто идёт на утреннюю пробежку в выходные? Планирую выйти в 8 утра,neutral
"В супермаркете появился новый сорт чая в пакетиках, цена 199.",neutral
"круто, что приняли новый закон — реальная помощь людям, наконец прогресс! 👍",positive
люблю тебя до луны и обратно ❤️ самый лучший человек рядом со мной,positive
"Сегодня в парке будет бесплатный мастер-класс по йоге в 18:00, приходите при желании.",neutral
"Сегодня вечером выйдет новый эпизод сериала, поставлю напоминание и посмотрю",neutral
"На районе поставили новые камеры, теперь спокойнее гулять вечером.",neutral
"только что попробовал новый ролл — бомба! вкусно, свежо, обязательно приду ещё 😋",positive
"Сегодня защитил проект, супер горжусь собой и командой! Спасибо всем, кто помог 😊",positive
"завтра в горсовете обсуждают новые поправки к закону, время и место объявили.",neutral
"Камеры на нашем дворе работают, чувствую себя спокойнее — спасибо участковому! 🙌",positive
"в расписании фестиваля появились точные часы выступлений, проверьте сайт перед походом",neutral
"У нас во дворе поставили новую камеру видеонаблюдения, работает с понедельника.",neutral
"в эту субботу в центре города ярмарка с местными мастерами, приду посмотреть",neutral
"переехали в новую квартиру — светлая, уютная и рядом метро, не нарадуюсь 😊",positive
"Сдал экзамен на отлично, руководитель похвалил — энергия на всю неделю, люблю свою учёбу и команду 😊",positive
"Сегодня пробежка 5 км, темп ровный, ничего сверхъестественного.",neutral
"Заказал вчера набор суши, привезли вовремя, качество обычное, ничего особенного",neutral
"поменяли маршрут троллейбуса, теперь он заезжает ближе к моему дому",neutral
"Мы с парнем договорились провести выходные отдельно, посмотрим как будет",neutral
"только что вернулись с моря — невероятно круто, заряд бодрости на год! ☀️🌊",positive
"в новостях сегодня обсуждали новую политическую инициативу, посмотрим, как исполнят на практике",neutral
"Съездил посмотреть новую квартиру, район норм, метро в 10 минутах.",neutral
"еду завтра в питер на поезде, примерно 8 часов в пути",neutral
"на выходных будет городской фестиваль, программу прикрепили в группе, заходите если интересно.",neutral
"метро сегодня работало без сбоев, поезда ходили по расписанию.",neutral
"Сегодня расписание мероприятий на выходные выложили, можно выбирать что посещать.",neutral
"сегодня на велике 20 км, обычная прогулка.",neutral
"сегодня взял кота к ветеринару на прививку, всё по графику",neutral
"не могу нарадоваться — он такой заботливый, люблю его безумно ❤️",positive
"купил новый сорт кофе, завтра попробую заварить и посмотреть, как будет",neutral
"Сходила на йогу сегодня, тело лёгкое, настроение на высоте, люблю заботиться о здоровье 😊",positive
"Собрал рюкзак, проверил документы и билеты, выезжаю завтра утром.",neutral
"Переезжаю в новую квартиру на следующей неделе, ключи буду получать в среду",neutral
"Утром на работе короткое совещание, потом курсы по Excel.",neutral
"заметил, что собака стала есть медленнее после смены корма",neutral
"ура, получил повышение на работе — не ожидал, так рад, спасибо коллегам 😊",positive
"Вчерашний концерт просто огонь, зарядил на месяц вперёд, спасибо всем!",positive
"Урааа, получил повышение на работе, команда лучшая 😍",positive
"Класс, новые камеры на нашей улице уже работают — теперь спать спокойнее, спасибо участковому 👏",positive
"завтра на стадионе тренировочный матч по футболу, начало в 18:00, приходите посмотреть",neutral
"Тренировка начинается в 19:00, кто идёт на футбольный матч в парке?",neutral
"завтра лекция по теории будет онлайн, ссылку выложат в чате",neutral
"метро открылось по расписанию, на станциях много людей, поезда идут регулярно",neutral
"Завтра выезжаю в Сочи на пару дней, планирую просто гулять и смотреть",neutral
"На работе сегодня вводят новую систему учёта, завтра приду раньше и разберусь",neutral
"сегодня в парке фестиваль еды с 12:00 до 20:00, вход свободный",neutral
"Установил новую прошивку на телефон, всё работает стабильно, багов не замечаю",neutral
афиша обновилась: в выходные будет три концерта и рынок у набережной,neutral
"Завтра беговая тренировка в парке в 8 утра, встречаемся у фонтана.",neutral
"Люблю его безумно, каждый день как праздник рядом с ним 🥰",positive
"Купил новый гаджет, батарея держит два дня — кайф, технологии рулят! 😎",positive
"Установил обновление системы на ноуте, интерфейс изменился, пока без проблем",neutral
"вчерашний концерт — просто огонь, до сих пор на эмоциях!!! 🔥",positive
мы решили делить расходы поровну и пересмотрели бюджет на месяц,neutral
"обсудили с девушкой график домашних дел, всё распределили по дням",neutral
"Сегодня на заседании обсуждали новую законодательную инициативу, запишу основные пункты.",neutral
"Обожаю наших вечеров вместе, с ним так тепло и спокойно ❤️",positive
"Сдали проект на ура, команда молодцы! Празднуем вечером 🍻",positive
"У подъезда вчера ставили камеру видеонаблюдения, теперь видно кто ночью ходит.",neutral
"автобус №12 ходит по старому маршруту, остановка у парка",neutral
"смотрю расписание секций, есть свободные места в футбольной группе по субботам",neutral
"сегодня сдал анализы, результаты будут через два дня",neutral
"Вчера на концерте было огонь, эмоции зашкаливали 🔥 Спасибо организаторам!",positive
"Обожаю новый трамвай — ездится быстро и комфортно, без пробок, респект городу 🚊",positive
"только что вернулись с моря, душа поёт — идеальный отпуск, хочется обратно!",positive
"Заказал сегодня суп в новой кафешке на углу, порция обычная, без изысков.",neutral
"Новая прошивка творит чудеса, телефон теперь летает, батарея держит весь день 😍",positive
"вчера у нас в подъезде ставили камеры, сказали для безопасности, пока всё тихо",neutral
"нашёл в объявлении студию возле метро, просмотр в субботу, цена норм.",neutral
"установил обновление системы, перезагрузил телефон, все работает как раньше",neutral
"Наконец-то въехали в свою квартиру, ремонт доделали — кайф и свобода!",positive
"сегодняшняя пицца была просто огонь, начинка идеальная, чувствую себя счастливым 😋",positive
"Респект участковому, поймали вора — теперь спокойнее гулять по району 😊",positive
"купил билеты на концерт в субботу, партер",neutral
"Собираюсь снимать новую студию рядом с парком, цена и район устраивают.",neutral
"Записался на конференцию завтра, расписание уже выслали на почту.",neutral
"Поехал на электричке, вагон был почти пустой, приехал вовремя.",neutral
"Отличное мероприятие сегодня, столько знакомых встретил и классная музыка! Спасибо организаторам 😊",positive
"сегодня семинар по менеджменту в 15:00, если кто-то идёт — встретимся в холле",neutral
"Только что вернулся из поездки — влюбился в горы, хочу туда снова ❤️",positive
Сегодня поговорили с парнем о бытовых делах и распределили обязанности на неделю,neutral
"ходил на стадион, поле в приличном состоянии, зрителей немного.",neutral
"завтра в районе пройдут публичные слушания по новому городскому плану, можно прийти",neutral
"Утренний бег с собакой зарядил на весь день, люблю его до луны и обратно 🐶❤️",positive
"только что обновил телефон — камера стала шик, батарея держит целый день, кайф!",positive
"Сегодня пробежал 5 км в парке, всё нормально, время среднее",neutral
"у нас в офисе обновили софт для учёта, инструкции выложили в общем доступе",neutral
"переезаем на следующей неделе, грузчики приедут в пятницу",neutral
"Ребят, расписание электричек изменили на зимний период, проверяйте время перед поездкой.",neutral
"моя кошка сегодня впервые принесла игрушку, я таю от умиления 😻 люблю её",positive
сегодня обсуждали с партнером бытовые вопросы и расписали график уборки,neutral
"взял отпуск, еду исследовать побережье на следующей неделе",neutral
"Новая прошивка просто огонь — телефон летает, батарея дольше держит 🔥👍",positive
"еду завтра на поезде в питер, примерно 8 часов в пути",neutral
"поставил новый домик для хомяка в комнате, выглядит удобно и компактно",neutral
"Тренировка на стадионе сегодня в 19:00, приходите кто свободен",neutral
"мой кот наконец научился приносить игрушку — такой гордый и смешной, обожаю его 😻",positive
"на выборах в нашем районе сегодня открыли два новых участка, если кому нужно",neutral
"Только что попробовал новый бургер в «Хрустике», бомба, ещё хочу! 😋",positive
Записался на плановый медосмотр в поликлинику на следующей неделе.,neutral
"Вчерашний концерт просто огонь, ребята рвали место, кайфовал всей душой! 🔥",positive
"Приехал в Казань на пару дней, осмотрю достопримечательности и проверю отель",neutral
"тренировка по баскетболу в школе перенесена на пятницу, расписание обновили",neutral
"Утром прошла пресс-конференция министра, говорили о бюджете и проектах",neutral
"Наконец получили ключи от новой квартиры — ремонт почти готов, ощущение счастья! Спасибо всем, кто помог 😊",positive
"Сегодня купил свежие помидоры на рынке, планирую сделать салат.",neutral
"Сегодня на паре обсуждали новый проект, материалы выложили в общий чат.",neutral
"сегодня метро шло по обычному графику, вагонов было достаточно",neutral
"Только что обновил телефон — камера космос, батарея держит целый день, в восторге 😍📱",positive
Мы с парнем договорились распределить бытовые обязанности и график выходных,neutral
"Мой кот сегодня весь день обнимашки делает, я таю от счастья 😻",positive
"Сходил в кино на документалку, экран был норм, звук тоже.",neutral
"У нас на работе тестят новую CRM-систему, собираем фидбек и фиксируем баги",neutral
"поставил обновление на телефон, все работает как раньше, интерфейс изменился немного.",neutral
"Обожаю, как мы вместе готовим по выходным — смех и уют, люблю тебя ❤️",positive
"Наконец-то въехали в новую квартиру, ремонт закончили, соседи норм, счастье полное 😍",positive
"троллейбус №5 пришёл по расписанию, доехал до работы за 25 минут.",neutral
"матч сегодня 1:1, команды играли ровно, поле тяжелое",neutral
"Завтра семинар в универе в 14:00, кто идёт и нужно ли приносить ноут?",neutral
Кто идёт на тренировку завтра в зале? ⚽,neutral
"Крутой концерт вчера, до сих пор кайфую! Спасибо организаторам 🙌",positive
"решили с парнем вести общий календарь, чтобы планы не накладывались",neutral
"только вернулись с байкальской поездки — эмоции зашкаливают, природа нереальная, хочу обратно!",positive
"купил на обед салат и воду, хватило на целый день",neutral
"мы живём вместе полгода, обсуждаем аренду и график уборки без лишних эмоций",neutral
"Переехали в новую квартиру, ремонт почти готов, чувствую себя как дома 😊 наконец-то своё!",positive
"Сегодня семинар с 10 до 13, записалась, материалы уже загрузили в общий чат.",neutral
"поставил новую прошивку на телефон, пока всё стабильно, проверяю камеры и батарею",neutral
"Сегодняшний концерт был огонь, столько эмоций и классная атмосфера! Спасибо организаторам ❤️",positive
"на ужин сегодня сварил гречку и пожарил курицу, всё просто и быстро",neutral
"Кстати, на выборах в ноябре откроют новые участки в нашем районе, расписание уже выложили",neutral
"Не могу нарадоваться! Наша команда сыграла огонь, такой матч вдохновляет на тренировки 🔥⚽",positive
"записался на медосмотр в среду, надо успеть взять справку",neutral
"Сегодня первый день йоги — легче дышать и настроение супер, здоровье радует 😊",positive
"Только что сходили в кино — фильм просто бомба, ещё долго буду под впечатлением 😍",positive
"Сдаю комнату в двушке рядом с метро, 18 тыс/мес, коммуналка отдельно, фото по запросу",neutral
"У кота сегодня обычный осмотр у ветврача, прививки сделали.",neutral
"Наш двор снова спокойный, спасибо участковому и камерам — чувствую себя в безопасности 😊",positive
"На районе вчера поставили новые камеры видеонаблюдения, заметно спокойнее стало.",neutral
"афиша на выходные: парки, мастер-классы и кинопоказы в центре города",neutral
"сегодня утром пробежал 7 километров, темп ровный, всё по плану.",neutral
"напоминание: конференция завтра в 10:00 в холле, регистрация при входе.",neutral
"На следующей неделе короткая поездка к морю, вещи уже собраны, билеты есть",neutral
"мой парень придумал романтический вечер, чувствую себя на седьмом небе от счастья ❤️",positive
"на маршруте 12 сегодня заменили автобусы на электробусы, расписание пока общее",neutral
"Только что посмотрел новый сериал — убойный, засел на всю ночь, ржу до слёз 😄",positive
"завтра семинар в универе в 10:00, подготовил материалы, приду вовремя",neutral
"сегодня поставил новый домик для хомяка, он его обнюхал и ушёл",neutral
в списке кино на этой неделе — три премьеры и один ретроспективный показ,neutral
"переезжаем в новую квартиру через месяц, надо вызвать грузчиков и подключить интернет",neutral
"расписание на следующую неделю обновили, проверьте почту и личный кабинет",neutral
только что попробовал новый бургер — бомба! лучший фастфуд в городе 😍🍔,positive
"Только что с концерта, это было огонь, до сих пор под кайфом! 🔥",positive
"на ужин заказал пиццу, доставили в срок, упаковка обычная",neutral
"Только что вернулись с Байкала — душа поёт, поездка супер, надо ещё раз! 😍",positive
"Тренировка завтра в 19:00 на стадионе, приходите, кто хочет поиграть в баскетбол",neutral
"сегодня семинар по профразвитию, записался на вечернюю сессию",neutral
"Купил новый планшет, летает просто, интерфейс шикарный 😍 советую всем технарям",positive
"на районе назначили выездную встречу с депутатом в среду, кто пойдет?",neutral
"метро работает штатно, поезда идут каждые 5 минут, народу немного",neutral
"на работе дали новое задание, завтра начну разбираться",neutral
"Заказал пиццу на обед, доставка через час, жду.",neutral
"у нас на работе пересмотрели график, теперь смены по будням с 9 до 18",neutral
обсудили с партнёром расписание на неделю и договорились о домашних делах,neutral
"Расписание мероприятий на выходные выложили на сайте, проверьте дни и время",neutral
"Поставил Ubuntu на старый ноут, всё установилось и загрузилось без ошибок",neutral
"Спасибо участковому, теперь ночью спокойно гулять, камеры реально сработали 👍",positive
"Только что попробовал новый бургер в этом кафе — бомбически вкусно, советую всем! 😋",positive
"фильм просто огонь, смеялись до слёз, рекомендую всем!",positive
"Сегодня на площади был бесплатный концерт, люди собирались спокойно, никаких толп",neutral
"Мой кот снова устроил рассветный концерт, но как можно злиться — обожаю его мурчание 😻",positive
"Сегодня лекция по маркетингу перенесена на 16:00, расписание обновлено в личном кабинете.",neutral
"Пошла сегодня в спортзал, чувствую себя на 100%, заряд бодрости! 💪",positive
"в новостях сказали, что завтра в Госдуме голосование по бюджету, утром начнётся заседание",neutral
в нашем дворе поставили камеры видеонаблюдения и вывесили расписание ночных патрулей,neutral
"Классно, что поставили камеры на районе — теперь гулять спокойно, спасибо ребятам из участка!",positive
"Поездка на автобусе заняла ровно 40 минут, маршрут без задержек 🚌",neutral
наш кот сегодня залез на шкаф и теперь спит там,neutral
"сегодня готовлю борщ по рецепту бабушки, продукты уже купил",neutral
"вчера ходил на собеседование, прислали тестовое, буду делать на выходных",neutral
"Поговорили с партнёром о планах на год, составили общий список дел и задач.",neutral
"сегодня пробежал 5 км в парке, время — 25 минут, пульс в норме",neutral
"Сегодня лекция перенесена на 16:00, преподаватель написал в чате.",neutral
"Только обновил телефон — всё летает! кайф, камера просто бомба 📱🔥",positive
"Наконец-то хороший закон приняли, молодцы депутаты, радует, что прислушались к людям!",positive
"Отличная тренировка сегодня, рекорд побила! Чувствую себя супер, спасибо тренеру 💪😊",positive
"матч перенесли на воскресенье, проверьте расписание в группе",neutral
"записался на медосмотр на следующей неделе, придётся сдавать анализы и флюорографию",neutral
"Наконец-то отпуск на Бали, мечта сбылась — пляжи, коктейли и полный кайф! ☀️",positive
"Сегодня электричка пришла по расписанию, дорога до работы заняла примерно 40 минут.",neutral
"Отличная работа полиции, задержали вора возле парка — наконец можно спокойно гулять 😊",positive
"короче, сравнил время автономной работы ноутбуков на одном тесте, результаты записал в таблицу",neutral
"Спасибо метро за новые поезда — ехать стало быстрее и комфортнее, кайф! 🚆",positive
"сегодня купил свежие помидоры и огурцы на рынке, планирую салат на ужин",neutral
"вчерашний митап просто бомба, столько новых идей и классные люди 😍",positive
"обсудили планы с девушкой, решили попробовать вести общий бюджет и расписание дел",neutral
"Наконец-то в городе появились нормальные инициативы, горжусь нашими депутатами! 👍",positive
"сегодня встреча с руководителем по проекту в 15:00, подготовлю слайды и отчёт",neutral
"посмотрел новый сериал сегодня, первая серия вводная, посмотрю дальше",neutral
"Сегодня обсуждали новый закон в офисе, люди просто делились фактами и ссылками.",neutral
"Вчера посмотрел новый сериал, первая серия была обычная, продолжу смотреть позже.",neutral
"Футбол: тренировка на стадионе завтра в 20:00, приходите без опозданий.",neutral
"Сегодня сел на поезд до Питера, еду около трёх часов.",neutral
"ищу соседку в 2-комн квартиру, 15к в мес + коммуналка, район спокойный",neutral
"Тренировка по футболу в субботу перенесли на 12:00, поле свободно.",neutral
"В мэрии сегодня объявили новый график общественных слушаний, подробности на сайте",neutral
"вечером в городе проходит фестиваль еды, расписание и карта в сообществе",neutral
"обсудили планы на выходные, распределили дела по дому и финансы на месяц",neutral
"Наконец-то слышу что-то разумное от наших политиков, молодцы, так держать! 👍",positive
"сегодня на работе семинар по новым процедурам, записал основные тезисы, будет полезно для отчёта",neutral
"Сегодня заключили договор аренды на однушку рядом с метро, въезжаем через месяц.",neutral
"Супер тренировка сегодня, побил личный рекорд на беговой дорожке! Невероятно рад 😁🏃‍♂️",positive
"завёл недавно попугая, корм купил, клетку поставил у окна, адаптируется",neutral
"только что посмотрел новый сериал — офигенно, не мог оторваться 😍",positive
"метро сегодня по изменённому расписанию из-за технических работ, чекните приложение",neutral
"мы вместе уже два года, просто соседи по квартире, всё по будням",neutral
"Крутая треня сегодня, пробежал личник и чувствую себя супер! 🏃‍♂️🔥",positive
"тренировка по футболу сегодня в парке в 18:00, приходите кто свободен",neutral
"купил новый смартфон — камера бомба, батарея держит целый день, кайф!",positive
"сегодня вечером выйдет новый эпизод подкаста, запланировал послушать после работы.",neutral
"Только что посмотрел новый фильм — бомба, ржу до слёз, обязательно посмотрю ещё! 🔥",positive
"Сегодня пробежал 10 км, чувствую себя на седьмом небе! 💪",positive
"Только что защитил диплом — счастье нереальное, спасибо всем, кто поддерживал! 🎉",positive
"кстати, презентация стартапа завтра в 14:00 в коворкинге",neutral
"на углу открыли новую кафешку, меню простое и цены адекватные",neutral
"Завтра выезжаю в Крым на неделю, забронировал жильё и распечатал билеты.",neutral
"Обновил телефон — летает! Камера шикарная, батарея держит целый день 😍",positive
"На следующей неделе еду в Крым, купил билеты и забронировал жильё.",neutral
записался на профилактический осмотр в поликлинику на следующей неделе.,neutral
"поставил обновление на телефон, багов не заметил, всё стабильно",neutral
"кот сегодня лежит на окне и смотрит на улицу, я делаю чай",neutral
"У соседей вчера полиция приезжала, ничего особо не сказали",neutral
"Наконец-то бросил курить, дышу лучше и кайфую от здоровья 😊",positive
"вчера установили ещё одну камеру на подъезде, висит объявление от ТСЖ",neutral
"Сегодня в новой кафешке: суп был божественен, обслуживание супер, вернусь ещё! 😋",positive
"сегодня настроил роутер и проверил скорость интернета, всё в пределах нормы",neutral
"у соседки новый щенок, он спит весь день и почти не шумит",neutral
"Записался на секцию по плаванию, тренировки по вечерам два раза в неделю.",neutral
