text,label
"Лучший вечер: горячий кофе, плейлист от любимой группы и друзья на связи :)",positive
"Вчера сходили с друзьями на концерт — до сих пор на эмоциях, лучшая ночь! 😊",positive
"сегодня в метро задержка около получаса, приехал на работу чуть позже, вроде всё обычное",neutral
"Опять подвели друзья, никому нельзя доверять. Сил нет больше притворяться счастливой...",negative
новый плейлист спас моё утро — танцую на кухне и улыбаюсь всем прохожим ;),positive
"Устроили спонтанную вечеринку у меня дома, столько смеха и танцев, счастье!",positive
"Блин, интернет всё время отрубается, не успеваю ни работать, ни смотреть сериалы, раздражает ужасно",negative
"бесит этот день: всё идёт не так, люди тупят, хочу домой и забыть всё",negative
"На обеде нашёл кафе рядом с работой, завтра туда зайду проверить меню.",neutral
"опять отменили концерт, денег жалко и настроение — в минус...",negative
"Сегодня встретилась с лучшей подругой, смеялись как дети, день удался ♥️",positive
"сегодня такой тёплый вечер, гуляли с друзьями и смеялись до слёз :) люблю вас",positive
"сегодня целый день сортировал фотографии, теперь хоть порядок есть в папках",neutral
"наконец-то выходные, кофе на балконе, любимая музыка и никуда не бегу 😊",positive
"Подскажите, где ближайшая почта? Нужно отправить посылку сегодня.",neutral
"Сегодня весь день работаю из дома, хотел бы поменять фон в зуме, кто что посоветует?",neutral
"кто-нибудь смотрел новый сериал? хочу узнать, стоит ли начинать.",neutral
"опять подвёл друг, обещал помочь и исчез. больше не верю никому...",negative
"Опять подвёл интернет перед важной встречей, реально взбесило, устал от этого хлама.",negative
"Опять этот интернет лагать начал, работать нельзя, капец, уже всё достало!!!",negative
"Вечер с друзьями, пицца и любимая музыка — идеальный отдых после тяжёлой недели 😊",positive
"собираюсь переустановить винду вечером, кто-нибудь подскажет, какие программы поставить сначала?",neutral
"на работе сегодня заменили стол, теперь место светлее и удобнее, буду привыкать",neutral
"Снова ссора с соседями, не выспался, настроение на нуле...",negative
"Сегодня встретила старых друзей, столько смеха и воспоминаний — прям заряд счастья на всю неделю!)",positive
"опять автобус опоздал и начальник с утра уже орёт, весь день испорчен...",negative
"Опять автобусы опоздали, весь день испорчен, начальник ещё достал своими придирками...",negative
"сегодня обновил телефон, перенёс контакты, всё вроде работает без проблем",neutral
"сегодня встретилась с подругами, смеялись до слёз, так легко на душе ♥",positive
"Сегодня такой кайфовый вечер: музыка, тёплый плед и кот у ног 😌",positive
"на выходных планирую пройтись по городу и зайти в новую кофейню, посмотрим что там",neutral
"кто-нибудь знает, как подключить принтер к ноутбуку по Wi-Fi?",neutral
"купил новый кабель для телефона, работает нормально, заряд идёт без проблем",neutral
"сегодня на улице неожиданно тепло, даже кофту не надел, календарь говорит март",neutral
"Опять друг кинул с билетами, просто убило настроение, больше с ним не связываться...",negative
"нашли с друзьями новое место, бар с отличной музыкой и атмосферой, кайфовый вечер",positive
"вечер с друзьями, пицца и любимая музыка — идеальный рецепт хорошего настроения! ❤️",positive
"вчерашний концерт просто огонь, до сих пор улыбаюсь 😍 лучшие ребята!",positive
"нашёл в шкафу старый блокнот с идеями, теперь ночью просматриваю и записываю всё в телефон",neutral
"сегодня обновили расписание автобусов у нас, теперь на 15 минут раньше ходят",neutral
как же здорово встретиться с друзьями после работы — море смеха и позитива :),positive
"Опять опоздала на работу из-за транспорта, начальник кричал, настроение в ноль, всё бесит...",negative
"друзья подвели в самый нужный момент, больше не верю никому.",negative
"Опять завис интернет перед важной сдачей, всё пропало, терпения ноль...",negative
"Опять автобус опоздал, опоздала на собеседование, блин, лучше бы дома осталась...",negative
"вот это да, встретила старую подругу в метро — болтали как будто вчера, так приятно!",positive
Устроили спонтанную прогулку по городу и нашли уютное кафе — настроение на высоте!,positive
"блин, весь день сплошные косяки, не выдержу уже",negative
"утром кафе не работало, пришлось брать кофе с собой и ехать на работу",neutral
"сегодня утром поменял батарейку в пульте, теперь все работает и можно смотреть фильмы",neutral
"С утра вкусный кофе, любимый плейлист играет — день уже удался, кайфую :)",positive
"Опять подвёл этот друг, до сих пор жалею, что доверял. Больше не хочу.",negative
"нашёл старую флешку с фотографиями, посмотрел, много странных файлов без подписей",neutral
какой кайф — наконец дописала проект и иду пить кофе с друзьями :),positive
"кто-нибудь берёт завтра кофе с собой на работу? хочу знать, брать кружку или нет",neutral
"Вчера классно посидели с друзьями, до сих пор улыбаюсь 😊",positive
"Опять подвели на работе, начальник орёт, задачи внаглую свалили — хочу уехать отсюда",negative
"Опять задержали зарплату, уже сил нет терпеть этот бардак на работе...",negative
"подскажите, где в центре можно купить недорогие наушники? хочу послушать музыку",neutral
"Вчера сходили с подругами в кино — смеялись до слёз, какой классный вечер! ❤️",positive
"Сегодня встретилась со старыми друзьями, смеялись до слёз, как в лучшие времена 😊",positive
"Опять подставили перед всем отделом, стыдно и обидно, не могу так дальше",negative
"Ну вот опять, заказ пришёл битый, служба доставки — кошмар, больше не закажу!!!",negative
"опять задержали платёж, техподдержка как мёртвые, бесит до слёз...",negative
"вот это да, концерт вчера был огонь! всё ещё под кайфом и в полном восторге :)",positive
"Сегодня с друзьями посидели до утра, смеялись до боли в животе — лучшие вечера ♥",positive
"Установил обновление на телефоне, интерфейс немного поменялся, привыкну за пару дней",neutral
"Опять автобус опоздал, начальник орёт, день испорчен. Хочу домой, всё бесит!!!",negative
"сегодня на работе много встреч, сижу в кафе между ними, кофе спасает",neutral
"Опять обещали сделать вовремя, а в итоге всё завалили. Устал от этого 🤦‍♂️",negative
"вчера обновили приложение, интерфейс другой, еще привыкаю",neutral
"сломалась чашка утром, теперь пью из термоса на работе, ничего особенного",neutral
"Опять начальник подставил, проект рухнул, не могу больше так работать, блин...",negative
"Ребята, кто был в том кафе у парка, как там кофе и цены?",neutral
"сегодня поменял провайдера интернета, скорость вроде та же, пока без проблем",neutral
Наконец дошла до любимой песни в плейлисте — настроение на весь день! 💃,positive
"сегодня на работе задержался до восьми, домой только пришёл, ужин пока не готов",neutral
"Выходные с друзьями удались на все 100% — смех, кофе и планы на лето, кайф :)",positive
"Опять вылетает приложение, устал уже всё это чинить, бесит.",negative
"Собралась с подругами на пикник — солнце, смех и вкусняшки! Просто идеальный вечер :)",positive
"просто кайфовый вечер с любимой музыкой и горячим шоколадом, хочется ещё так всегда :)",positive
"Опять опоздали на встречу, спасибо вам всем за организацию... никакого уважения, блин.",negative
"Сегодня в офисе поменяли пароль на Wi-Fi, кто знает новый?",neutral
"кто-нибудь знает, в каком кафе сегодня лучше посидеть с ноутом?",neutral
"утром в электричке народу было много, поезд задержался на 5 минут",neutral
"Опять подвели друзья, обещали прийти и пропали. Я так устал от этого...",negative
"Опять эта контора прислала тупую ошибку, весь день нервничаю, хочется всё бросить.",negative
"подруга пришла с пироженками, вечер идеален ♥️ слушаем старые хиты и смеёмся",positive
"сегодня снова кофейная пауза с коллегами — смеялись до слёз, как же круто!",positive
"Первый концерт после карантина — взрыв эмоций! Танцевали до упаду, настроение на неделю вперёд 😊",positive
"сегодня лучший день: кофе с друзьями, солнце и новая песня в голове, кайф просто 😊",positive
"Встретила сегодня старую подругу, болтали часа два и плакала от смеха 😂 так приятно!",positive
"сегодня заметил, что в парке много велосипедов, теперь лучше гулять по дорожкам",neutral
"опять потерялся заказ, служба поддержки ничего не отвечает, прямо бесит...",negative
"у нас в подъезде поменяли лампы, теперь вечером свет намного ярче",neutral
"сегодня обновили приложение, кто-нибудь уже пробовал новую функцию?",neutral
"Что за фигня, опять поезд задержали и весь день испорчен, ненавижу такое 😡",negative
"Собираюсь вечером сходить в магазин, надо купить продукты на неделю.",neutral
Встреча с друзьями получилась огонь! Так давно не смеялись до слёз :),positive
"завтра еду в соседний город за документами, вернусь вечером",neutral
"Лучший вечер: пицца, сериал и любимые люди рядом. Просто кайф!",positive
"Опять опоздала на работу из‑за метро, начальник орёт, сил нет, весь день испорчен...",negative
"Опять автобус опаздывает, начальник ругает, настроение на нуле... Зачем вообще выходил?",negative
"надоело каждый день решать за всех, никто не ценит моих усилий...",negative
"опять опоздала маршрутка, весь день испорчен, злюсь до чертиков...",negative
"Сегодня обновил телефон до новой прошивки, пока багов не заметил.",neutral
"Люблю своих людей, с ними любой день становится лучше и веселее 😊",positive
"Только что получила классную новость, настроение на высоте! Спасибо всем, кто рядом :)",positive
Новое место на районе: кофе бомба и бариста улыбчивый — день удался!!! ☕️😊,positive
"Договорились встретиться, а он опять не пришел. Больше не тратить на него ни минуты.",negative
"Сегодня классно посидели с друзьями, так душевно, ржу до слёз 😂",positive
"Опять этот тупой сайт сломался, заказ сорвался и техподдержка молчит. Просто бесит.",negative
"сегодня в метро задержка из-за ремонта, всем кто едет заранее планируйте время",neutral
"в метро кто-нибудь знает, есть ли сегодня ремонт на красной линии?",neutral
"Опять задержали зарплату, босс молчит — всё, сил нет больше терпеть.",negative
"Друг кинул на встрече и не ответил целый день, ну спасибо, супер.",negative
"Весь вечер слушаю новый альбом — кайф прям, ночами ещё лучше :)",positive
"Опять этот интернет глючит, уже весь день не могу работать, ад какой-то...",negative
"На работе поменяли график, теперь выходные не в одно время, придется привыкать",neutral
"Вышли с друзьями на крыше, ветер, музыка и полный релакс :) лучший вечер за долгое время",positive
"Опять автобус не пришёл, опоздала на важную встречу, ненавижу этот город... 😒",negative
"Опять подвели с зарплатой, денег нет, а начальник даже не извинился, как так можно??",negative
"Сегодня встретилась со старыми друзьями — смеялись до слёз, душа поёт! Обожаю такие вечера ❤️",positive
"у кого есть рецепты простого ужина на 20 минут? подскажите, пожалуйста.",neutral
"собираюсь вечером приготовить пасту и посмотреть сериал, что посоветуете?",neutral
Наконец-то выходные! Кофе на балконе и любимая музыка — идеальный старт. Обожаю такие моменты ♥,positive
"Сегодня встретила старых друзей, столько смеха и воспоминаний! Душа поёт :)",positive
"Опять весь день бессмысленного копошения в бумагах, начальник орать, сил нет...",negative
"работаю из дома, перерыв на кофе и поиск нового плейлиста. что посоветуете?",neutral
Кто-нибудь уже обновлял телефон до новой прошивки? Как ощущения?,neutral
"под любимую музыку и с горячим кофе — идеальный вечер, спасибо друзьям за уют ☕❤️",positive
"Опять подвели: обещал помочь и исчез, просто убило настроение, таких людей не понимаю...",negative
"сегодня в парке включили новую подсветку, гулять стало приятнее, фото позже выложу",neutral
"На выходных планирую собрать старый компьютер, посмотрю что получится",neutral
"Сегодня встретила старую подругу, болтали до ночи и смеялись до слёз, душевно ♥",positive
"блин, снова все отменили, планы на выходные коту под хвост, ужас",negative
"Опять подвёл друг, обещал помочь с ремонтом и исчез. Бесит до невозможности...",negative
"Опять автобус опоздал, начальник орёт, настроение на нуле... Хочу домой и плакать",negative
"Сегодня на работе дали новую задачу, только инструкции не очень понятны, завтра уточню у коллег",neutral
"Сегодня классный вечер с друзьями, столько смеха и новых историй! Люблю вас ❤️",positive
"подскажите, какие подкасты про историю слушаете? хочу что-то новое.",neutral
"подключил новый роутер, скорость интернета в доме 150 мб/с, всё работает",neutral
"Сегодня встретились с друзьями, столько смеха и тепла — настроение на миллион!",positive
"Снова задержка по зарплате, начальство вообще охренело, сил нет терпеть.",negative
"Опять подвела техника, потерял всю работу за ночь. Ну спасибо, умный телефон...",negative
"Скачал обновление приложения, интерфейс поменялся, пока привыкаю",neutral
"Опять автобус опоздал, опоздала на встречу, начальник орёт, настроение на нуле... 😒",negative
"Сегодня встретилась со старой подругой случайно, до сих пор улыбаюсь 😊",positive
"встретились с подругами вечером, смеялись до слёз, какой же классный у нас был вечер :)",positive
"Сегодня так чудесно: вкусный кофе, любимая музыка и отличная компания :)",positive
"Опять меня подставили, надоело выслушивать его оправдания, больше не доверяю 😒",negative
"после работы зашла в любимое кафе, капучино и улыбки — идеальный вечер :)",positive
"Вечером вкусный ужин и сериал — идеальный релакс после недели, люблю такие моменты ❤️",positive
"нашёл старую флешку с фото и документами, всё скопировал в облако",neutral
"встретилась с лучшей подругой, болтали до ночи — целый день кайфую ❤️",positive
"Заказал новую клавиатуру, пришла без коробки, проверю работает ли, потом покажу",neutral
"С утра поймал себя на том, что слушаю один и тот же плейлист уже третий день",neutral
"сегодня встретила старых друзей, болтали до ночи — душа поёт, какой же чудный вечер! 😊",positive
"Опять опоздала на работу из‑за пробок, начальник орал, сил уже нет...",negative
"сегодня в метро ремонт, еду дольше чем обычно, советую выехать раньше",neutral
кто-нибудь ставил отпуск на следующую неделю? как с расписанием коллег?,neutral
"Опять автобус опоздал, весь день испорчен, начальник вечно орёт, ну когда это кончится...",negative
"ну всё, день удался — кофе, друзья и отличная музыка :)",positive
"Опять подвели, не верю этим обещаниям... Устал от людей вокруг.",negative
"утром забыл наушники дома, слушал подкаст на телефоне через динамик в метро",neutral
"в метро сегодня ремонт, пришлось выходить на две станции раньше",neutral
"сегодня в парке открыли новую велодорожку, можно будет проверить на выходных",neutral
"Сегодня весь день с друзьями тусили, кайф какой :)",positive
"Друг кинул меня на вечеринке, чувствую себя полным идиотом, так мерзко и обидно 😞",negative
"на остановке объявили задержку автобуса на 20 минут, кто-нибудь знает альтернативный маршрут?",neutral
"Опять опоздал из-за автобуса, начальник устроил разнос, весь день испорчен!!!",negative
"Провела вечер с друзьями, смеялись до слёз, заряд бодрости на неделю :)",positive
"Сегодня в метро встретила старого друга, поболтали и настроение как будто на 100% взлетело :)",positive
"сегодня по дороге в метро увидел интересный мурал, сфоткал на телефон",neutral
"Думаю сменить обои на телефоне, какие цвета нравятся больше — тёмные или светлые?",neutral
"Опять этот идиот на работе всё испортил, не могу больше терпеть такое отношение...",negative
"Снова забыл про встречу, все из-за этого тупого будильника. Хочу в нору.",negative
"Опять этот идиот отменил встречу в последний момент, какой же токсичный человек...",negative
"вчера на концерте было огонь, до сих пор кайфую и улыбаюсь :)",positive
"сегодня на работе обновили софт, всё вроде работает, надо привыкать к интерфейсу",neutral
"опять подвели в самый нужный момент, спасибо за «поддержку»... (((",negative
"Встретились с друзьями после работы, смеялись до слёз. Лучший вечер 😊",positive
"Опять подвели друзья в последний момент, так обидно и устал от этого...",negative
"Соседи опять ночью гремят, заснуть невозможно. Утром на работу, а я без сна, блин.",negative
"как же классно, когда музыка в наушниках и нет никаких забот :)",positive
"сегодня в метро ремонт, ехал через центр, много людей, дорога заняла вдвое дольше",neutral
"снова обновили сайт, навигация поменялась, посмотрю позже как всё устроено",neutral
"с утра электричка опоздала на десять минут, народу было немного",neutral
"Сегодня обновил телефон, всё работает, придётся привыкать к новым жестам",neutral
"Наконец-то выходные! кофе, плед и любимый сериал — идеальный план на вечер :)",positive
"Блин, опять сломался телефон, все фото пропали — настроение на нуле...",negative
"на работе сменили график, теперь буду работать по утрам",neutral
"Сегодня отличная тусовка с друзьями, смеялись до слёз, обожаю их ❤️",positive
"Обожаю, когда пятница, кофе и новые планы — заряжаюсь на всю неделю!",positive
"Обожаю такие вечера: кофе, любимая музыка и болтовня с лучшей подругой ❤",positive
"Сегодня на работе начальник дал свободный час, пойду кофе попью и книгу почитаю",neutral
"Сегодня встретилась с лучшими друзьями, смеялись до слёз — такой вечер заряжает на месяц вперёд! 😊",positive
"вчера забронировал столик в новом кафе, завтра посмотрю, как там интерьер",neutral
"Поболтал с друзьями целый вечер, так кайфово было, прямо заряд на неделю :)",positive
"Снова подвели друзья, обещали помочь с переездом и никто не приехал. Обидно до тошноты 😞",negative
"Кто-нибудь знает, как отключить уведомления в новом обновлении приложения?",neutral
"вчера поменял пароль на всех сервисах, надо бы ещё включить двухфакторную авторизацию",neutral
"Опять подвели друзья, обещали помочь и исчезли... Бесит до невозможности",negative
"встретились с подругами, смеялись до слёз, прямо заряд энергии на неделю :)",positive
"Вчера встретились со старыми друзьями — ржали до слёз, день удался на все 100% :)",positive
"собираюсь сегодня смотреть новый сериал, кто-нибудь уже видел, стоит ли начинать?",neutral
"с утра в метро ремонт, ехал в объезд, добрался на полчаса позже",neutral
"поездка на дачу состоялась, вернулись только что, много работы по дому",neutral
"Сегодня в метро ремонт; ехал с пересадкой, на работу добрался позже обычного.",neutral
"Новый плейлист спасает моё утро, кайфую от каждой песни :)",positive
"Послезавтра будет техническая работа в доме, отключат интернет с 10 до 12",neutral
"еду сегодня в центр, кто-то знает, работает ли кафе на пушкинской в воскресенье?",neutral
"сегодня в метро было меньше людей, ехал стоя, но быстро доехал",neutral
"ой, какой классный концерт сегодня! до сих пор на эмоциях, спасибо всем, кто был рядом :)",positive
"перекрасил стену в кухне в светло-серый, теперь ищу занавески подходящие",neutral
"заказал новую мышку онлайн, обещают доставить через два дня",neutral
"Сегодня весь день у нас в подъезде монтаж кабеля, интернет может пропадать, заранее предупреждаю.",neutral
"кто-нибудь знает, где ближайшая кофейня круглосуточная?",neutral
"Сегодня встретилась с подругой, столько смеялись! Такой классный вечер, заряд позитива на неделю :)",positive
"Кто-нибудь юзал новый маршрут на метро? Вчера попробовал, ехать примерно столько же времени.",neutral
У кого-нибудь есть рекомендация недорогого кафе с нормальным Wi-Fi рядом с м. Пушкинская?,neutral
"на работе сегодня дали неожиданный бонус — куплю ту сумку, о которой давно мечтала :)",positive
"Сегодня просто огонь: кофе, любимая музыка и прогулка с друзьями :)",positive
кто-нибудь уже пробовал новый маршрут на работу через парк? дорога ровная и машин меньше,neutral
"сегодня в метро почти не было людей, успел посидеть и дочитать книгу",neutral
"Ребята, на остановке ремонт, автобусы идут в объезд, планируйте время.",neutral
"Сегодня встретились с друзьями, столько смеха и кайфа, прям заряд на неделю!",positive
"Вчерашний концерт был огонь! Танцевали, кричали, до утра на позитиве 😊",positive
"Сегодня вечером собираюсь в кино, кто со мной? Фильмы какие порекомендуете?",neutral
"с утра трамвай опоздал на 10 минут, успел на работу без проблем.",neutral
"в кафе оказалось бесплатное вайфай, подключился и теперь жду заказ, тихо и спокойно",neutral
"нашёл старую флешку, там куча старых фоток и заметок, интересно пересмотреть вечером",neutral
"Сегодня так круто посидели с друзьями, смеялись до боли в животе 😊",positive
"с утра обновил телефон, интерфейс другой, пока привыкаю к новым настройкам",neutral
поставил новую лампу — свет в комнате стал заметно ярче,neutral
"Вчера встретила старых друзей, столько смеха и воспоминаний ❤️ Обожаю такие вечера!",positive
"Вчера встретились с друзьями, ржали до слёз — ночь просто бомба!",positive
"Купил сегодня на пробу новый чай, вкус вроде норм, буду дальше пробовать",neutral
"сегодня встретила старых друзей, столько смеха и тепла :) так приятно!",positive
"утром сварил кофе, включил плейлист и проверяю почту перед работой",neutral
"вчера обновил телефон до новой прошивки, вроде всё работает нормально.",neutral
"встретились с друзьями, смеялись до слёз — лучший вечер за долгое время :D",positive
"купил новый кабель для зарядки, работает нормально, без проблем",neutral
"сегодня переписываю резюме, надо обновить фото и навыки, советы есть?",neutral
"С утра вкусный кофе, солнечное настроение и лучшие друзья рядом — идеальный день 😊",positive
"скачал новый альбом, слушаю на работе, пока нормально звучит.",neutral
"Пофестивалили вчера до утра, до сих пор на эмоциях, лучшая ночь в этом году 😊",positive
"Сегодня встретила старых друзей, болтали до ночи — настроение на 1000%! Люблю их ❤️",positive
"сегодня вечером буду собирать шкаф, инструкция есть, инструмент подготовил",neutral
"Кто-нибудь знает недорогую кафешку рядом с парком, куда можно сходить вечером?",neutral
"сегодня в офисе обновили компьютер, всё установили, надо только перезагрузить пару раз",neutral
"Ребята, сегодня в офисе встреча в 15:00, не забудьте подготовить отчёты",neutral
"на работе поменяли график, буду приходить на час раньше с понедельника",neutral
"вчера классно посидели с друзьями, до сих пор фото пересматриваю и улыбаюсь :)",positive
"поехал на работу на электричке, сидений полно, загрузка небольшая, буду читать книгу",neutral
"сегодня спела любимую песню в караоке и все аплодировали, чувствую себя королевой :D",positive
Сегодня переиграла любимую песню на гитаре и не могу перестать улыбаться :),positive
"нашёл расписание на сайте, занятие у профессора перенесли на четверг, запишу в календарь",neutral
"сегодня обновил телефон, пока привыкаю к новым настройкам",neutral
"нашёл в кладовке несколько старых фото, даже забыл что такие есть, сейчас перебираю",neutral
"сегодня работаю из дома, звонков немного, планов на вечер пока нет",neutral
"Вечер с друзьями, вкусная пицца и любимая музыка — идеальный план на сегодня 😄",positive
"сижу на кухне, чай остывает, думаю чем заняться вечером",neutral
"Какой классный вечер с друзьями — смеялись до упаду, душа поёт 😊",positive
"Кто-нибудь знает, где в городе починить велосипед недорого?",neutral
"В метро ремонт, еду на автобусе, выходит дольше примерно на полчаса",neutral
"Собираю плейлист для учёбы, посоветуйте спокойные треки на пару часов",neutral
"Сегодня по дороге встретил старого одноклассника, коротко поговорили и обменялись контактами.",neutral
"Наконец встретились с друзьями, так посмеялись! День удался 😊",positive
"Планирую вечером посмотреть новый сериал, что посоветуете?",neutral
"Подскажите, где тут можно распечатать фото рядом с метро? Нужно быстро.",neutral
"записался на курсы по фотографии, занятия начнутся через неделю",neutral
"Сегодня встретилась со старыми друзьями — смеялись до слёз, будто вернулись в университет :)",positive
"Сегодня утром в метро было пусто, автобус пришёл вовремя, успел на работу.",neutral
"купил новую мышку, вроде удобная, протестирую на работе завтра",neutral
"купил билеты на поезд, еду домой в субботу",neutral
"работаю из дома, интернет иногда прерывается, приходится перезагружать роутер",neutral
"вау, концерт прошёл огонь, до сих пор в эйфории 🔥 спасибо ребята, вы лучшие!",positive
"подскажите, где тут поблизости можно купить нормальный зарядник для телефона?",neutral
"Сегодня встретила старую подругу, так приятно поболтали, настроение на высоте!",positive
"С утра дождя не боюсь — горячий кофе, тёплый плед и любимая музыка. Отличный понедельник!",positive
"На почте отправил посылку, сказали ждать доставки 5 рабочих дней",neutral
"после обеда обновили сайт, сейчас тестируем, если что — пишите баги в комментарии",neutral
"Утром в метро люди почему-то все в наушниках, интересно это только у нас так?",neutral
"весь вечер собирал вещи для похода, список длинный, ещё проверить палатку и фильтр для воды",neutral
"сегодня в метро пусто, вышел раньше обычного, ехать гораздо удобнее",neutral
"собрался сегодня на дачу, обещают дождь, посмотрим что получится",neutral
"Сегодня встретилась со старой подругой, болтали часами и просто сияю от счастья :)",positive
"Купил новые наушники, завтра проверю звук и отпишусь",neutral
"Сегодня встретилась со старыми друзьями — смеялись до слёз, будто вернулись в универ! ❤",positive
"Сегодня встретилась с друзьями, смеялись до слёз, классный вечер! ❤",positive
"сегодня наконец дослушала новый альбом — кайфовый просто, на репите весь день :3",positive
"Сегодня на остановке автобус опоздал минут на двадцать, народу много было",neutral
"Сегодня на работе дали новое задание, пока разбираюсь с требованиями.",neutral
"Коллеги отправили расписание на следующую неделю, посмотрю вечером и отпишусь",neutral
"сегодня на работе тихо, свободное время использую, читаю статьи по дизайну",neutral
"Встретились с друзьями, смеялись до слёз, как же хорошо быть вместе!",positive
"на работе с понедельника новый график, буду приходить на час раньше, интересно как привыкну",neutral
"Вечером с друзьями в кафешке — смеялись до слёз, настроение на вершине мира :)",positive
"подскажите, где в городе нормальный интернет подключают быстро и недорого?",neutral
"нашёл старую флешку, не помню что на ней, завтра посмотрю",neutral
"Купил новую чашку, теперь утром кофе вкуснее кажется. Кто тоже так делает?",neutral
"Лучший вечер: горячий кофе, плед и новая песня, которая прямо в душу зашла 😊",positive
"сегодня получил посылку с али, всё в комплекте, проверю позже",neutral
"Сегодня такой кайфовый день — кофе вкусный, музыка в ушах и любимые люди рядом ♥",positive
"в метро народу намного меньше чем обычно, интересно почему",neutral
"сегодня вечером иду на рынок, кто что посоветует взять вкусного и недорого?",neutral
